timestamp,pcc_kw
2025-01-01 09:20:00+00:00,3240.8
2025-01-01 09:25:00+00:00,3240.8
2025-01-01 09:30:00+00:00,1752.2
2025-01-01 09:35:00+00:00,1752.2
2025-01-01 09:40:00+00:00,1752.2
2025-01-01 09:45:00+00:00,1930.4
2025-01-01 09:50:00+00:00,1930.4
2025-01-01 09:55:00+00:00,1930.4
2025-01-01 10:00:00+00:00,1094.2
2025-01-01 10:05:00+00:00,1094.2
2025-01-01 10:10:00+00:00,1094.2
2025-01-01 10:15:00+00:00,2166.8
2025-01-01 10:20:00+00:00,2166.8
2025-01-01 10:25:00+00:00,2166.8
2025-01-01 10:30:00+00:00,4248.5
2025-01-01 10:35:00+00:00,4248.5
2025-01-01 10:40:00+00:00,4248.5
2025-01-01 10:45:00+00:00,975.5
2025-01-01 10:50:00+00:00,975.5
2025-01-01 10:55:00+00:00,975.5
2025-01-01 11:00:00+00:00,1829.1
2025-01-01 11:05:00+00:00,1829.1
2025-01-01 11:10:00+00:00,1829.1
2025-01-01 11:15:00+00:00,2268.0
2025-01-01 11:20:00+00:00,2268.0
2025-01-01 11:25:00+00:00,2268.0
2025-01-01 11:30:00+00:00,1500.1
2025-01-01 11:35:00+00:00,1500.1
2025-01-01 11:40:00+00:00,1500.1
2025-01-01 11:45:00+00:00,3299.2
2025-01-01 11:50:00+00:00,3299.2
2025-01-01 11:55:00+00:00,3299.2
2025-01-01 12:00:00+00:00,1823.5
2025-01-01 12:05:00+00:00,1823.5
2025-01-01 12:10:00+00:00,1823.5
2025-01-01 12:15:00+00:00,2479.2
2025-01-01 12:20:00+00:00,2479.2
2025-01-01 12:25:00+00:00,2479.2
2025-01-01 12:30:00+00:00,2634.3
2025-01-01 12:35:00+00:00,2634.3
2025-01-01 12:40:00+00:00,2634.3
2025-01-01 12:45:00+00:00,2473.6
2025-01-01 12:50:00+00:00,2473.6
2025-01-01 12:55:00+00:00,2473.6
2025-01-01 13:00:00+00:00,1834.7
2025-01-01 13:05:00+00:00,1834.7
2025-01-01 13:10:00+00:00,1834.7
2025-01-01 13:15:00+00:00,2603.4
2025-01-01 13:20:00+00:00,2603.4
2025-01-01 13:25:00+00:00,2603.4
2025-01-01 13:30:00+00:00,2680.2
2025-01-01 13:35:00+00:00,2680.2
2025-01-01 13:40:00+00:00,2680.2
2025-01-01 13:45:00+00:00,1483.2
2025-01-01 13:50:00+00:00,1483.2
2025-01-01 13:55:00+00:00,1483.2
2025-01-01 14:00:00+00:00,1580.9
2025-01-01 14:05:00+00:00,1580.9
2025-01-01 14:10:00+00:00,1580.9
2025-01-01 14:15:00+00:00,3064.3
2025-01-01 14:20:00+00:00,3064.3
2025-01-01 14:25:00+00:00,3064.3
2025-01-01 14:30:00+00:00,1857.2
2025-01-01 14:35:00+00:00,1857.2
2025-01-01 14:40:00+00:00,1857.2
2025-01-01 14:45:00+00:00,2575.1
2025-01-01 14:50:00+00:00,2575.1
2025-01-01 14:55:00+00:00,2575.1
2025-01-01 15:00:00+00:00,1539.6
2025-01-01 15:05:00+00:00,1539.6
2025-01-01 15:10:00+00:00,1539.6
2025-01-01 15:15:00+00:00,3418.8
2025-01-01 15:20:00+00:00,3418.8
2025-01-01 15:25:00+00:00,3418.8
2025-01-01 15:30:00+00:00,1483.0
2025-01-01 15:35:00+00:00,1483.0
2025-01-01 15:40:00+00:00,1483.0
2025-01-01 15:45:00+00:00,2236.7
2025-01-01 15:50:00+00:00,2236.7
2025-01-01 15:55:00+00:00,2236.7
2025-01-01 16:00:00+00:00,3271.8
2025-01-01 16:05:00+00:00,3271.8
2025-01-01 16:10:00+00:00,3271.8
2025-01-01 16:15:00+00:00,1147.7
2025-01-01 16:20:00+00:00,1147.7
2025-01-01 16:25:00+00:00,1147.7
2025-01-01 16:30:00+00:00,2244.9
2025-01-01 16:35:00+00:00,2244.9
2025-01-01 16:40:00+00:00,2244.9
2025-01-01 16:45:00+00:00,2649.8
2025-01-01 16:50:00+00:00,2649.8
2025-01-01 16:55:00+00:00,2649.8
2025-01-01 17:00:00+00:00,1508.0
2025-01-01 17:05:00+00:00,1508.0
2025-01-01 17:10:00+00:00,1508.0
2025-01-01 17:15:00+00:00,2219.7
2025-01-01 17:20:00+00:00,2219.7
2025-01-01 17:25:00+00:00,2219.7
2025-01-01 17:30:00+00:00,1861.9
2025-01-01 17:35:00+00:00,1861.9
2025-01-01 17:40:00+00:00,1861.9
2025-01-01 17:45:00+00:00,2911.1
2025-01-01 17:50:00+00:00,2911.1
2025-01-01 17:55:00+00:00,2911.1
2025-01-01 18:00:00+00:00,1494.2
2025-01-01 18:05:00+00:00,1494.2
2025-01-01 18:10:00+00:00,1494.2
2025-01-01 18:15:00+00:00,2584.3
2025-01-01 18:20:00+00:00,2584.3
2025-01-01 18:25:00+00:00,2584.3
2025-01-01 18:30:00+00:00,2607.6
2025-01-01 18:35:00+00:00,2607.6
2025-01-01 18:40:00+00:00,2607.6
2025-01-01 18:45:00+00:00,1811.2
2025-01-01 18:50:00+00:00,1811.2
2025-01-01 18:55:00+00:00,1811.2
2025-01-01 19:00:00+00:00,2698.2
2025-01-01 19:05:00+00:00,2698.2
2025-01-01 19:10:00+00:00,2698.2
2025-01-01 19:15:00+00:00,1557.7
2025-01-01 19:20:00+00:00,1557.7
2025-01-01 19:25:00+00:00,1557.7
2025-01-01 19:30:00+00:00,1889.8
2025-01-01 19:35:00+00:00,1889.8
2025-01-01 19:40:00+00:00,1889.8
2025-01-01 19:45:00+00:00,2150.0
2025-01-01 19:50:00+00:00,2150.0
2025-01-01 19:55:00+00:00,2150.0
2025-01-01 20:00:00+00:00,2587.7
2025-01-01 20:05:00+00:00,2587.7
2025-01-01 20:10:00+00:00,2587.7
2025-01-01 20:15:00+00:00,2617.0
2025-01-01 20:20:00+00:00,2617.0
2025-01-01 20:25:00+00:00,2617.0
2025-01-01 20:30:00+00:00,2263.4
2025-01-01 20:35:00+00:00,2263.4
2025-01-01 20:40:00+00:00,2263.4
2025-01-01 20:45:00+00:00,2779.0
2025-01-01 20:50:00+00:00,2779.0
2025-01-01 20:55:00+00:00,2779.0
2025-01-01 21:00:00+00:00,1436.4
2025-01-01 21:05:00+00:00,1436.4
2025-01-01 21:10:00+00:00,1436.4
2025-01-01 21:15:00+00:00,1776.5
2025-01-01 21:20:00+00:00,1776.5
2025-01-01 21:25:00+00:00,1776.5
2025-01-01 21:30:00+00:00,1501.3
2025-01-01 21:35:00+00:00,1501.3
2025-01-01 21:40:00+00:00,1501.3
2025-01-01 21:45:00+00:00,1853.3
2025-01-01 21:50:00+00:00,1853.3
2025-01-01 21:55:00+00:00,1853.3
2025-01-01 22:00:00+00:00,2668.0
2025-01-01 22:05:00+00:00,2668.0
2025-01-01 22:10:00+00:00,2668.0
2025-01-01 22:15:00+00:00,2582.7
2025-01-01 22:20:00+00:00,2582.7
2025-01-01 22:25:00+00:00,2582.7
2025-01-01 22:30:00+00:00,2595.2
2025-01-01 22:35:00+00:00,2595.2
2025-01-01 22:40:00+00:00,2595.2
2025-01-01 22:45:00+00:00,1938.9
2025-01-01 22:50:00+00:00,1938.9
2025-01-01 22:55:00+00:00,1938.9
2025-01-01 23:00:00+00:00,3017.6
2025-01-01 23:05:00+00:00,3017.6
2025-01-01 23:10:00+00:00,3017.6
2025-01-01 23:15:00+00:00,1888.3
2025-01-01 23:20:00+00:00,1888.3
2025-01-01 23:25:00+00:00,1888.3
2025-01-01 23:30:00+00:00,2378.4
2025-01-01 23:35:00+00:00,2378.4
2025-01-01 23:40:00+00:00,2378.4
2025-01-01 23:45:00+00:00,2277.0
2025-01-01 23:50:00+00:00,2277.0
2025-01-01 23:55:00+00:00,2277.0
2025-01-02 00:00:00+00:00,3237.0
2025-01-02 00:05:00+00:00,3237.0
2025-01-02 00:10:00+00:00,3237.0
2025-01-02 00:15:00+00:00,3891.2
2025-01-02 00:20:00+00:00,3891.2
2025-01-02 00:25:00+00:00,3891.2
2025-01-02 00:30:00+00:00,2402.9
2025-01-02 00:35:00+00:00,2402.9
2025-01-02 00:40:00+00:00,2402.9
2025-01-02 00:45:00+00:00,3399.9
2025-01-02 00:50:00+00:00,3399.9
2025-01-02 00:55:00+00:00,3399.9
2025-01-02 01:00:00+00:00,5150.6
2025-01-02 01:05:00+00:00,5150.6
2025-01-02 01:10:00+00:00,5150.6
2025-01-02 01:15:00+00:00,4405.1
2025-01-02 01:20:00+00:00,4405.1
2025-01-02 01:25:00+00:00,4405.1
2025-01-02 01:30:00+00:00,3642.2
2025-01-02 01:35:00+00:00,3642.2
2025-01-02 01:40:00+00:00,3642.2
2025-01-02 01:45:00+00:00,5181.0
2025-01-02 01:50:00+00:00,5181.0
2025-01-02 01:55:00+00:00,5181.0
2025-01-02 02:00:00+00:00,4806.2
2025-01-02 02:05:00+00:00,4806.2
2025-01-02 02:10:00+00:00,4806.2
2025-01-02 02:15:00+00:00,5530.9
2025-01-02 02:20:00+00:00,5530.9
2025-01-02 02:25:00+00:00,5530.9
2025-01-02 02:30:00+00:00,5166.3
2025-01-02 02:35:00+00:00,5166.3
2025-01-02 02:40:00+00:00,5166.3
2025-01-02 02:45:00+00:00,5204.6
2025-01-02 02:50:00+00:00,5204.6
2025-01-02 02:55:00+00:00,5204.6
2025-01-02 03:00:00+00:00,4434.4
2025-01-02 03:05:00+00:00,4434.4
2025-01-02 03:10:00+00:00,4434.4
2025-01-02 03:15:00+00:00,4238.3
2025-01-02 03:20:00+00:00,4238.3
2025-01-02 03:25:00+00:00,4238.3
2025-01-02 03:30:00+00:00,5520.9
2025-01-02 03:35:00+00:00,5520.9
2025-01-02 03:40:00+00:00,5520.9
2025-01-02 03:45:00+00:00,4163.5
2025-01-02 03:50:00+00:00,4163.5
2025-01-02 03:55:00+00:00,4163.5
2025-01-02 04:00:00+00:00,2738.9
2025-01-02 04:05:00+00:00,2738.9
2025-01-02 04:10:00+00:00,2738.9
2025-01-02 04:15:00+00:00,3724.6
2025-01-02 04:20:00+00:00,3724.6
2025-01-02 04:25:00+00:00,3724.6
2025-01-02 04:30:00+00:00,3044.9
2025-01-02 04:35:00+00:00,3044.9
2025-01-02 04:40:00+00:00,3044.9
2025-01-02 04:45:00+00:00,3070.0
2025-01-02 04:50:00+00:00,3070.0
2025-01-02 04:55:00+00:00,3070.0
2025-01-02 05:00:00+00:00,2274.5
2025-01-02 05:05:00+00:00,2274.5
2025-01-02 05:10:00+00:00,2274.5
2025-01-02 05:15:00+00:00,1930.3
2025-01-02 05:20:00+00:00,1930.3
2025-01-02 05:25:00+00:00,1930.3
2025-01-02 05:30:00+00:00,2584.5
2025-01-02 05:35:00+00:00,2584.5
2025-01-02 05:40:00+00:00,2584.5
2025-01-02 05:45:00+00:00,1528.0
2025-01-02 05:50:00+00:00,1528.0
2025-01-02 05:55:00+00:00,1528.0
2025-01-02 06:00:00+00:00,2232.4
2025-01-02 06:05:00+00:00,2232.4
2025-01-02 06:10:00+00:00,2232.4
2025-01-02 06:15:00+00:00,3327.4
2025-01-02 06:20:00+00:00,3327.4
2025-01-02 06:25:00+00:00,3327.4
2025-01-02 06:30:00+00:00,2262.0
2025-01-02 06:35:00+00:00,2262.0
2025-01-02 06:40:00+00:00,2262.0
2025-01-02 06:45:00+00:00,1193.9
2025-01-02 06:50:00+00:00,1193.9
2025-01-02 06:55:00+00:00,1193.9
2025-01-02 07:00:00+00:00,2295.9
2025-01-02 07:05:00+00:00,2295.9
2025-01-02 07:10:00+00:00,2295.9
2025-01-02 07:15:00+00:00,2273.1
2025-01-02 07:20:00+00:00,2273.1
2025-01-02 07:25:00+00:00,2273.1
2025-01-02 07:30:00+00:00,2500.9
2025-01-02 07:35:00+00:00,2500.9
2025-01-02 07:40:00+00:00,2500.9
2025-01-02 07:45:00+00:00,1889.6
2025-01-02 07:50:00+00:00,1889.6
2025-01-02 07:55:00+00:00,1889.6
2025-01-02 08:00:00+00:00,2621.4
2025-01-02 08:05:00+00:00,2621.4
2025-01-02 08:10:00+00:00,2621.4
2025-01-02 08:15:00+00:00,1794.6
2025-01-02 08:20:00+00:00,1794.6
2025-01-02 08:25:00+00:00,1794.6
2025-01-02 08:30:00+00:00,1883.0
2025-01-02 08:35:00+00:00,1883.0
2025-01-02 08:40:00+00:00,1883.0
2025-01-02 08:45:00+00:00,2726.8
2025-01-02 08:50:00+00:00,2726.8
2025-01-02 08:55:00+00:00,2726.8
2025-01-02 09:00:00+00:00,3241.6
2025-01-02 09:05:00+00:00,3241.6
2025-01-02 09:10:00+00:00,3241.6
2025-01-02 09:15:00+00:00,1435.2
2025-01-02 09:20:00+00:00,1435.2
2025-01-02 09:25:00+00:00,1435.2
2025-01-02 09:30:00+00:00,1899.3
2025-01-02 09:35:00+00:00,1899.3
2025-01-02 09:40:00+00:00,1899.3
2025-01-02 09:45:00+00:00,2398.7
2025-01-02 09:50:00+00:00,2398.7
2025-01-02 09:55:00+00:00,2398.7
2025-01-02 10:00:00+00:00,3561.5
2025-01-02 10:05:00+00:00,3561.5
2025-01-02 10:10:00+00:00,3561.5
2025-01-02 10:15:00+00:00,2213.0
2025-01-02 10:20:00+00:00,2213.0
2025-01-02 10:25:00+00:00,2213.0
2025-01-02 10:30:00+00:00,1584.3
2025-01-02 10:35:00+00:00,1584.3
2025-01-02 10:40:00+00:00,1584.3
2025-01-02 10:45:00+00:00,1996.3
2025-01-02 10:50:00+00:00,1996.3
2025-01-02 10:55:00+00:00,1996.3
2025-01-02 11:00:00+00:00,2672.5
2025-01-02 11:05:00+00:00,2672.5
2025-01-02 11:10:00+00:00,2672.5
2025-01-02 11:15:00+00:00,1921.5
2025-01-02 11:20:00+00:00,1921.5
2025-01-02 11:25:00+00:00,1921.5
2025-01-02 11:30:00+00:00,2513.5
2025-01-02 11:35:00+00:00,2513.5
2025-01-02 11:40:00+00:00,2513.5
2025-01-02 11:45:00+00:00,3265.4
2025-01-02 11:50:00+00:00,3265.4
2025-01-02 11:55:00+00:00,3265.4
2025-01-02 12:00:00+00:00,1756.5
2025-01-02 12:05:00+00:00,1756.5
2025-01-02 12:10:00+00:00,1756.5
2025-01-02 12:15:00+00:00,1524.2
2025-01-02 12:20:00+00:00,1524.2
2025-01-02 12:25:00+00:00,1524.2
2025-01-02 12:30:00+00:00,2716.7
2025-01-02 12:35:00+00:00,2716.7
2025-01-02 12:40:00+00:00,2716.7
2025-01-02 12:45:00+00:00,3509.7
2025-01-02 12:50:00+00:00,3509.7
2025-01-02 12:55:00+00:00,3509.7
2025-01-02 13:00:00+00:00,3531.5
2025-01-02 13:05:00+00:00,3531.5
2025-01-02 13:10:00+00:00,3531.5
2025-01-02 13:15:00+00:00,1411.2
2025-01-02 13:20:00+00:00,1411.2
2025-01-02 13:25:00+00:00,1411.2
2025-01-02 13:30:00+00:00,1857.6
2025-01-02 13:35:00+00:00,1857.6
2025-01-02 13:40:00+00:00,1857.6
2025-01-02 13:45:00+00:00,2652.1
2025-01-02 13:50:00+00:00,2652.1
2025-01-02 13:55:00+00:00,2652.1
2025-01-02 14:00:00+00:00,1543.2
2025-01-02 14:05:00+00:00,1543.2
2025-01-02 14:10:00+00:00,1543.2
2025-01-02 14:15:00+00:00,2187.8
2025-01-02 14:20:00+00:00,2187.8
2025-01-02 14:25:00+00:00,2187.8
2025-01-02 14:30:00+00:00,1868.5
2025-01-02 14:35:00+00:00,1868.5
2025-01-02 14:40:00+00:00,1868.5
2025-01-02 14:45:00+00:00,1851.0
2025-01-02 14:50:00+00:00,1851.0
2025-01-02 14:55:00+00:00,1851.0
2025-01-02 15:00:00+00:00,3206.5
2025-01-02 15:05:00+00:00,3206.5
2025-01-02 15:10:00+00:00,3206.5
2025-01-02 15:15:00+00:00,2624.1
2025-01-02 15:20:00+00:00,2624.1
2025-01-02 15:25:00+00:00,2624.1
2025-01-02 15:30:00+00:00,1568.8
2025-01-02 15:35:00+00:00,1568.8
2025-01-02 15:40:00+00:00,1568.8
2025-01-02 15:45:00+00:00,2351.2
2025-01-02 15:50:00+00:00,2351.2
2025-01-02 15:55:00+00:00,2351.2
2025-01-02 16:00:00+00:00,2914.4
2025-01-02 16:05:00+00:00,2914.4
2025-01-02 16:10:00+00:00,2914.4
2025-01-02 16:15:00+00:00,1805.7
2025-01-02 16:20:00+00:00,1805.7
2025-01-02 16:25:00+00:00,1805.7
2025-01-02 16:30:00+00:00,1569.3
2025-01-02 16:35:00+00:00,1569.3
2025-01-02 16:40:00+00:00,1569.3
2025-01-02 16:45:00+00:00,2831.8
2025-01-02 16:50:00+00:00,2831.8
2025-01-02 16:55:00+00:00,2831.8
2025-01-02 17:00:00+00:00,2162.7
2025-01-02 17:05:00+00:00,2162.7
2025-01-02 17:10:00+00:00,2162.7
2025-01-02 17:15:00+00:00,1841.6
2025-01-02 17:20:00+00:00,1841.6
2025-01-02 17:25:00+00:00,1841.6
2025-01-02 17:30:00+00:00,2816.2
2025-01-02 17:35:00+00:00,2816.2
2025-01-02 17:40:00+00:00,2816.2
2025-01-02 17:45:00+00:00,2484.6
2025-01-02 17:50:00+00:00,2484.6
2025-01-02 17:55:00+00:00,2484.6
2025-01-02 18:00:00+00:00,1125.7
2025-01-02 18:05:00+00:00,1125.7
2025-01-02 18:10:00+00:00,1125.7
2025-01-02 18:15:00+00:00,2622.2
2025-01-02 18:20:00+00:00,2622.2
2025-01-02 18:25:00+00:00,2622.2
2025-01-02 18:30:00+00:00,2158.5
2025-01-02 18:35:00+00:00,2158.5
2025-01-02 18:40:00+00:00,2158.5
2025-01-02 18:45:00+00:00,3829.2
2025-01-02 18:50:00+00:00,3829.2
2025-01-02 18:55:00+00:00,3829.2
2025-01-02 19:00:00+00:00,1581.4
2025-01-02 19:05:00+00:00,1581.4
2025-01-02 19:10:00+00:00,1581.4
2025-01-02 19:15:00+00:00,1562.7
2025-01-02 19:20:00+00:00,1562.7
2025-01-02 19:25:00+00:00,1562.7
2025-01-02 19:30:00+00:00,3256.6
2025-01-02 19:35:00+00:00,3256.6
2025-01-02 19:40:00+00:00,3256.6
2025-01-02 19:45:00+00:00,2218.5
2025-01-02 19:50:00+00:00,2218.5
2025-01-02 19:55:00+00:00,2218.5
2025-01-02 20:00:00+00:00,2171.4
2025-01-02 20:05:00+00:00,2171.4
2025-01-02 20:10:00+00:00,2171.4
2025-01-02 20:15:00+00:00,2230.8
2025-01-02 20:20:00+00:00,2230.8
2025-01-02 20:25:00+00:00,2230.8
2025-01-02 20:30:00+00:00,2503.5
2025-01-02 20:35:00+00:00,2503.5
2025-01-02 20:40:00+00:00,2503.5
2025-01-02 20:45:00+00:00,1883.3
2025-01-02 20:50:00+00:00,1883.3
2025-01-02 20:55:00+00:00,1883.3
2025-01-02 21:00:00+00:00,2656.7
2025-01-02 21:05:00+00:00,2656.7
2025-01-02 21:10:00+00:00,2656.7
2025-01-02 21:15:00+00:00,1992.4
2025-01-02 21:20:00+00:00,1992.4
2025-01-02 21:25:00+00:00,1992.4
2025-01-02 21:30:00+00:00,2333.4
2025-01-02 21:35:00+00:00,2333.4
2025-01-02 21:40:00+00:00,2333.4
2025-01-02 21:45:00+00:00,1508.1
2025-01-02 21:50:00+00:00,1508.1
2025-01-02 21:55:00+00:00,1508.1
2025-01-02 22:00:00+00:00,3320.4
2025-01-02 22:05:00+00:00,3320.4
2025-01-02 22:10:00+00:00,3320.4
2025-01-02 22:15:00+00:00,2649.1
2025-01-02 22:20:00+00:00,2649.1
2025-01-02 22:25:00+00:00,2649.1
2025-01-02 22:30:00+00:00,1189.4
2025-01-02 22:35:00+00:00,1189.4
2025-01-02 22:40:00+00:00,1189.4
2025-01-02 22:45:00+00:00,2976.9
2025-01-02 22:50:00+00:00,2976.9
2025-01-02 22:55:00+00:00,2976.9
2025-01-02 23:00:00+00:00,2265.9
2025-01-02 23:05:00+00:00,2265.9
2025-01-02 23:10:00+00:00,2265.9
2025-01-02 23:15:00+00:00,1889.3
2025-01-02 23:20:00+00:00,1889.3
2025-01-02 23:25:00+00:00,1889.3
2025-01-02 23:30:00+00:00,1877.4
2025-01-02 23:35:00+00:00,1877.4
2025-01-02 23:40:00+00:00,1877.4
2025-01-02 23:45:00+00:00,2698.7
2025-01-02 23:50:00+00:00,2698.7
2025-01-02 23:55:00+00:00,2698.7
2025-01-03 00:00:00+00:00,3662.3
2025-01-03 00:05:00+00:00,3662.3
2025-01-03 00:10:00+00:00,3662.3
2025-01-03 00:15:00+00:00,2993.9
2025-01-03 00:20:00+00:00,2993.9
2025-01-03 00:25:00+00:00,2993.9
2025-01-03 00:30:00+00:00,3093.4
2025-01-03 00:35:00+00:00,3093.4
2025-01-03 00:40:00+00:00,3093.4
2025-01-03 00:45:00+00:00,3065.2
2025-01-03 00:50:00+00:00,3065.2
2025-01-03 00:55:00+00:00,3065.2
2025-01-03 01:00:00+00:00,4804.8
2025-01-03 01:05:00+00:00,4804.8
2025-01-03 01:10:00+00:00,4804.8
2025-01-03 01:15:00+00:00,5011.8
2025-01-03 01:20:00+00:00,5011.8
2025-01-03 01:25:00+00:00,5011.8
2025-01-03 01:30:00+00:00,4201.9
2025-01-03 01:35:00+00:00,4201.9
2025-01-03 01:40:00+00:00,4201.9
2025-01-03 01:45:00+00:00,5810.4
2025-01-03 01:50:00+00:00,5810.4
2025-01-03 01:55:00+00:00,5810.4
2025-01-03 02:00:00+00:00,4816.9
2025-01-03 02:05:00+00:00,4816.9
2025-01-03 02:10:00+00:00,4816.9
2025-01-03 02:15:00+00:00,4174.5
2025-01-03 02:20:00+00:00,4174.5
2025-01-03 02:25:00+00:00,4174.5
2025-01-03 02:30:00+00:00,5873.0
2025-01-03 02:35:00+00:00,5873.0
2025-01-03 02:40:00+00:00,5873.0
2025-01-03 02:45:00+00:00,5302.2
2025-01-03 02:50:00+00:00,5302.2
2025-01-03 02:55:00+00:00,5302.2
2025-01-03 03:00:00+00:00,3719.7
2025-01-03 03:05:00+00:00,3719.7
2025-01-03 03:10:00+00:00,3719.7
2025-01-03 03:15:00+00:00,4790.7
2025-01-03 03:20:00+00:00,4790.7
2025-01-03 03:25:00+00:00,4790.7
2025-01-03 03:30:00+00:00,4560.3
2025-01-03 03:35:00+00:00,4560.3
2025-01-03 03:40:00+00:00,4560.3
2025-01-03 03:45:00+00:00,6458.6
2025-01-03 03:50:00+00:00,6458.6
2025-01-03 03:55:00+00:00,6458.6
2025-01-03 04:00:00+00:00,3021.8
2025-01-03 04:05:00+00:00,3021.8
2025-01-03 04:10:00+00:00,3021.8
2025-01-03 04:15:00+00:00,4773.5
2025-01-03 04:20:00+00:00,4773.5
2025-01-03 04:25:00+00:00,4773.5
2025-01-03 04:30:00+00:00,2268.4
2025-01-03 04:35:00+00:00,2268.4
2025-01-03 04:40:00+00:00,2268.4
2025-01-03 04:45:00+00:00,1930.1
2025-01-03 04:50:00+00:00,1930.1
