timestamp,price_yuan_per_kwh
2025-01-01 05:20:00+00:00,0.7847
2025-01-01 05:25:00+00:00,0.7676
2025-01-01 05:30:00+00:00,0.7608
2025-01-01 05:35:00+00:00,0.7742
2025-01-01 05:40:00+00:00,0.7714
2025-01-01 05:45:00+00:00,0.7523
2025-01-01 05:50:00+00:00,0.7701
2025-01-01 05:55:00+00:00,0.7536
2025-01-01 06:00:00+00:00,0.7332
2025-01-01 06:05:00+00:00,0.7333
2025-01-01 06:10:00+00:00,0.7234
2025-01-01 06:15:00+00:00,0.7698
2025-01-01 06:20:00+00:00,0.7838
2025-01-01 06:25:00+00:00,0.7637
2025-01-01 06:30:00+00:00,0.7866
2025-01-01 06:35:00+00:00,0.8003
2025-01-01 06:40:00+00:00,0.7827
2025-01-01 06:45:00+00:00,0.7962
2025-01-01 06:50:00+00:00,0.7767
2025-01-01 06:55:00+00:00,0.7558
2025-01-01 07:00:00+00:00,0.8039
2025-01-01 07:05:00+00:00,0.7627
2025-01-01 07:10:00+00:00,0.7936
2025-01-01 07:15:00+00:00,0.7754
2025-01-01 07:20:00+00:00,0.7651
2025-01-01 07:25:00+00:00,0.7562
2025-01-01 07:30:00+00:00,0.7638
2025-01-01 07:35:00+00:00,0.7634
2025-01-01 07:40:00+00:00,0.7645
2025-01-01 07:45:00+00:00,0.8131
2025-01-01 07:50:00+00:00,0.7716
2025-01-01 07:55:00+00:00,0.799
2025-01-01 08:00:00+00:00,0.7723
2025-01-01 08:05:00+00:00,0.7753
2025-01-01 08:10:00+00:00,0.7873
2025-01-01 08:15:00+00:00,0.7891
2025-01-01 08:20:00+00:00,0.763
2025-01-01 08:25:00+00:00,0.7234
2025-01-01 08:30:00+00:00,0.7916
2025-01-01 08:35:00+00:00,0.7565
2025-01-01 08:40:00+00:00,0.7835
2025-01-01 08:45:00+00:00,0.7184
2025-01-01 08:50:00+00:00,0.761
2025-01-01 08:55:00+00:00,0.7419
2025-01-01 09:00:00+00:00,0.7893
2025-01-01 09:05:00+00:00,0.7192
2025-01-01 09:10:00+00:00,0.7869
2025-01-01 09:15:00+00:00,0.8565
2025-01-01 09:20:00+00:00,0.7761
2025-01-01 09:25:00+00:00,0.8084
2025-01-01 09:30:00+00:00,0.7545
2025-01-01 09:35:00+00:00,0.7939
2025-01-01 09:40:00+00:00,0.787
2025-01-01 09:45:00+00:00,0.8106
2025-01-01 09:50:00+00:00,0.7953
2025-01-01 09:55:00+00:00,0.7715
2025-01-01 10:00:00+00:00,1.0857
2025-01-01 10:05:00+00:00,1.1972
2025-01-01 10:10:00+00:00,1.1067
2025-01-01 10:15:00+00:00,1.1188
2025-01-01 10:20:00+00:00,1.1374
2025-01-01 10:25:00+00:00,1.1126
2025-01-01 10:30:00+00:00,1.0996
2025-01-01 10:35:00+00:00,1.1013
2025-01-01 10:40:00+00:00,1.1257
2025-01-01 10:45:00+00:00,1.0984
2025-01-01 10:50:00+00:00,1.0932
2025-01-01 10:55:00+00:00,1.1354
2025-01-01 11:00:00+00:00,1.0949
2025-01-01 11:05:00+00:00,1.1599
2025-01-01 11:10:00+00:00,1.0307
2025-01-01 11:15:00+00:00,1.0841
2025-01-01 11:20:00+00:00,1.1375
2025-01-01 11:25:00+00:00,1.1568
2025-01-01 11:30:00+00:00,1.1624
2025-01-01 11:35:00+00:00,1.1144
2025-01-01 11:40:00+00:00,1.0963
2025-01-01 11:45:00+00:00,1.1196
2025-01-01 11:50:00+00:00,1.1256
2025-01-01 11:55:00+00:00,1.1127
2025-01-01 12:00:00+00:00,1.1549
2025-01-01 12:05:00+00:00,1.093
2025-01-01 12:10:00+00:00,1.0721
2025-01-01 12:15:00+00:00,1.121
2025-01-01 12:20:00+00:00,1.1808
2025-01-01 12:25:00+00:00,1.1476
2025-01-01 12:30:00+00:00,1.0915
2025-01-01 12:35:00+00:00,1.1148
2025-01-01 12:40:00+00:00,1.1102
2025-01-01 12:45:00+00:00,1.1301
2025-01-01 12:50:00+00:00,1.1247
2025-01-01 12:55:00+00:00,1.1394
2025-01-01 13:00:00+00:00,1.1311
2025-01-01 13:05:00+00:00,1.1093
2025-01-01 13:10:00+00:00,1.1273
2025-01-01 13:15:00+00:00,1.0872
2025-01-01 13:20:00+00:00,1.1591
2025-01-01 13:25:00+00:00,1.1038
2025-01-01 13:30:00+00:00,1.1378
2025-01-01 13:35:00+00:00,1.0911
2025-01-01 13:40:00+00:00,1.1643
2025-01-01 13:45:00+00:00,1.1028
2025-01-01 13:50:00+00:00,1.1378
2025-01-01 13:55:00+00:00,1.0918
2025-01-01 14:00:00+00:00,0.777
2025-01-01 14:05:00+00:00,0.7436
2025-01-01 14:10:00+00:00,0.7848
2025-01-01 14:15:00+00:00,0.7623
2025-01-01 14:20:00+00:00,0.7351
2025-01-01 14:25:00+00:00,0.7738
2025-01-01 14:30:00+00:00,0.7988
2025-01-01 14:35:00+00:00,0.8021
2025-01-01 14:40:00+00:00,0.7701
2025-01-01 14:45:00+00:00,0.7561
2025-01-01 14:50:00+00:00,0.7255
2025-01-01 14:55:00+00:00,0.7745
2025-01-01 15:00:00+00:00,0.7866
2025-01-01 15:05:00+00:00,0.7632
2025-01-01 15:10:00+00:00,0.7711
2025-01-01 15:15:00+00:00,0.8008
2025-01-01 15:20:00+00:00,0.7641
2025-01-01 15:25:00+00:00,0.7611
2025-01-01 15:30:00+00:00,0.7757
2025-01-01 15:35:00+00:00,0.775
2025-01-01 15:40:00+00:00,0.8383
2025-01-01 15:45:00+00:00,0.7883
2025-01-01 15:50:00+00:00,0.7751
2025-01-01 15:55:00+00:00,0.7634
2025-01-01 16:00:00+00:00,0.6537
2025-01-01 16:05:00+00:00,0.6828
2025-01-01 16:10:00+00:00,0.6315
2025-01-01 16:15:00+00:00,0.6352
2025-01-01 16:20:00+00:00,0.5832
2025-01-01 16:25:00+00:00,0.6367
2025-01-01 16:30:00+00:00,0.6676
2025-01-01 16:35:00+00:00,0.6489
2025-01-01 16:40:00+00:00,0.5915
2025-01-01 16:45:00+00:00,0.5882
2025-01-01 16:50:00+00:00,0.6343
2025-01-01 16:55:00+00:00,0.6325
2025-01-01 17:00:00+00:00,0.6364
2025-01-01 17:05:00+00:00,0.6553
2025-01-01 17:10:00+00:00,0.608
2025-01-01 17:15:00+00:00,0.5852
2025-01-01 17:20:00+00:00,0.5819
2025-01-01 17:25:00+00:00,0.619
2025-01-01 17:30:00+00:00,0.608
2025-01-01 17:35:00+00:00,0.5807
2025-01-01 17:40:00+00:00,0.6288
2025-01-01 17:45:00+00:00,0.6352
2025-01-01 17:50:00+00:00,0.6374
2025-01-01 17:55:00+00:00,0.6053
2025-01-01 18:00:00+00:00,0.6213
2025-01-01 18:05:00+00:00,0.6106
2025-01-01 18:10:00+00:00,0.6033
2025-01-01 18:15:00+00:00,0.6528
2025-01-01 18:20:00+00:00,0.6949
2025-01-01 18:25:00+00:00,0.6055
2025-01-01 18:30:00+00:00,0.5843
2025-01-01 18:35:00+00:00,0.6379
2025-01-01 18:40:00+00:00,0.58
2025-01-01 18:45:00+00:00,0.6443
2025-01-01 18:50:00+00:00,0.6517
2025-01-01 18:55:00+00:00,0.6344
2025-01-01 19:00:00+00:00,0.6101
2025-01-01 19:05:00+00:00,0.6237
2025-01-01 19:10:00+00:00,0.6203
2025-01-01 19:15:00+00:00,0.6173
2025-01-01 19:20:00+00:00,0.58
2025-01-01 19:25:00+00:00,0.6805
2025-01-01 19:30:00+00:00,0.6341
2025-01-01 19:35:00+00:00,0.6563
2025-01-01 19:40:00+00:00,0.6578
2025-01-01 19:45:00+00:00,0.5943
2025-01-01 19:50:00+00:00,0.6006
2025-01-01 19:55:00+00:00,0.58
2025-01-01 20:00:00+00:00,0.6906
2025-01-01 20:05:00+00:00,0.6076
2025-01-01 20:10:00+00:00,0.6155
2025-01-01 20:15:00+00:00,0.6477
2025-01-01 20:20:00+00:00,0.5851
2025-01-01 20:25:00+00:00,0.6652
2025-01-01 20:30:00+00:00,0.6316
2025-01-01 20:35:00+00:00,0.6062
2025-01-01 20:40:00+00:00,0.6395
2025-01-01 20:45:00+00:00,0.5978
2025-01-01 20:50:00+00:00,0.6251
2025-01-01 20:55:00+00:00,0.6296
2025-01-01 21:00:00+00:00,0.6305
2025-01-01 21:05:00+00:00,0.6486
2025-01-01 21:10:00+00:00,0.602
2025-01-01 21:15:00+00:00,0.5847
2025-01-01 21:20:00+00:00,0.6771
2025-01-01 21:25:00+00:00,0.6456
2025-01-01 21:30:00+00:00,0.6128
2025-01-01 21:35:00+00:00,0.6105
2025-01-01 21:40:00+00:00,0.6528
2025-01-01 21:45:00+00:00,0.64
2025-01-01 21:50:00+00:00,0.6244
2025-01-01 21:55:00+00:00,0.6269
2025-01-01 22:00:00+00:00,0.8183
2025-01-01 22:05:00+00:00,0.7682
2025-01-01 22:10:00+00:00,0.8335
2025-01-01 22:15:00+00:00,0.7649
2025-01-01 22:20:00+00:00,0.8036
2025-01-01 22:25:00+00:00,0.7795
2025-01-01 22:30:00+00:00,0.8201
2025-01-01 22:35:00+00:00,0.775
2025-01-01 22:40:00+00:00,0.7973
2025-01-01 22:45:00+00:00,0.7355
2025-01-01 22:50:00+00:00,0.7475
2025-01-01 22:55:00+00:00,0.8083
2025-01-01 23:00:00+00:00,0.7923
2025-01-01 23:05:00+00:00,0.7864
2025-01-01 23:10:00+00:00,0.7953
2025-01-01 23:15:00+00:00,0.8623
2025-01-01 23:20:00+00:00,0.8181
2025-01-01 23:25:00+00:00,0.7668
2025-01-01 23:30:00+00:00,0.7398
2025-01-01 23:35:00+00:00,0.7812
2025-01-01 23:40:00+00:00,0.7769
2025-01-01 23:45:00+00:00,0.7741
2025-01-01 23:50:00+00:00,0.7595
2025-01-01 23:55:00+00:00,0.7851
2025-01-02 00:00:00+00:00,0.77
2025-01-02 00:05:00+00:00,0.7756
2025-01-02 00:10:00+00:00,0.7965
2025-01-02 00:15:00+00:00,0.8239
2025-01-02 00:20:00+00:00,0.8063
2025-01-02 00:25:00+00:00,0.7892
2025-01-02 00:30:00+00:00,0.8177
2025-01-02 00:35:00+00:00,0.8228
2025-01-02 00:40:00+00:00,0.7872
2025-01-02 00:45:00+00:00,0.7181
2025-01-02 00:50:00+00:00,0.8095
2025-01-02 00:55:00+00:00,0.7891
2025-01-02 01:00:00+00:00,1.1036
2025-01-02 01:05:00+00:00,1.1302
2025-01-02 01:10:00+00:00,1.1427
2025-01-02 01:15:00+00:00,1.141
2025-01-02 01:20:00+00:00,1.1557
2025-01-02 01:25:00+00:00,1.0942
2025-01-02 01:30:00+00:00,1.1219
2025-01-02 01:35:00+00:00,1.0717
2025-01-02 01:40:00+00:00,1.0903
2025-01-02 01:45:00+00:00,1.0685
2025-01-02 01:50:00+00:00,1.1178
2025-01-02 01:55:00+00:00,1.1423
2025-01-02 02:00:00+00:00,1.0879
2025-01-02 02:05:00+00:00,1.1633
2025-01-02 02:10:00+00:00,1.0983
2025-01-02 02:15:00+00:00,1.1234
2025-01-02 02:20:00+00:00,1.1507
2025-01-02 02:25:00+00:00,1.1016
2025-01-02 02:30:00+00:00,1.1087
2025-01-02 02:35:00+00:00,1.0586
2025-01-02 02:40:00+00:00,1.1559
2025-01-02 02:45:00+00:00,1.14
2025-01-02 02:50:00+00:00,1.1261
2025-01-02 02:55:00+00:00,1.1398
2025-01-02 03:00:00+00:00,1.1088
2025-01-02 03:05:00+00:00,1.1224
2025-01-02 03:10:00+00:00,1.1372
2025-01-02 03:15:00+00:00,1.1067
2025-01-02 03:20:00+00:00,1.1037
2025-01-02 03:25:00+00:00,1.1428
2025-01-02 03:30:00+00:00,1.0855
2025-01-02 03:35:00+00:00,1.115
2025-01-02 03:40:00+00:00,1.1004
2025-01-02 03:45:00+00:00,1.1194
2025-01-02 03:50:00+00:00,1.0876
2025-01-02 03:55:00+00:00,1.1474
2025-01-02 04:00:00+00:00,0.7716
2025-01-02 04:05:00+00:00,0.8
2025-01-02 04:10:00+00:00,0.7892
2025-01-02 04:15:00+00:00,0.7708
2025-01-02 04:20:00+00:00,0.7489
2025-01-02 04:25:00+00:00,0.8271
2025-01-02 04:30:00+00:00,0.8029
2025-01-02 04:35:00+00:00,0.8192
2025-01-02 04:40:00+00:00,0.8622
2025-01-02 04:45:00+00:00,0.703
2025-01-02 04:50:00+00:00,0.7703
2025-01-02 04:55:00+00:00,0.7722
2025-01-02 05:00:00+00:00,0.7404
2025-01-02 05:05:00+00:00,0.7521
2025-01-02 05:10:00+00:00,0.8093
2025-01-02 05:15:00+00:00,0.8122
2025-01-02 05:20:00+00:00,0.8021
2025-01-02 05:25:00+00:00,0.7515
2025-01-02 05:30:00+00:00,0.7795
2025-01-02 05:35:00+00:00,0.8094
2025-01-02 05:40:00+00:00,0.7592
2025-01-02 05:45:00+00:00,0.7758
2025-01-02 05:50:00+00:00,0.8459
2025-01-02 05:55:00+00:00,0.8447
2025-01-02 06:00:00+00:00,0.7692
2025-01-02 06:05:00+00:00,0.8436
2025-01-02 06:10:00+00:00,0.7405
2025-01-02 06:15:00+00:00,0.8131
2025-01-02 06:20:00+00:00,0.8245
2025-01-02 06:25:00+00:00,0.7748
2025-01-02 06:30:00+00:00,0.8268
2025-01-02 06:35:00+00:00,0.7389
2025-01-02 06:40:00+00:00,0.7798
2025-01-02 06:45:00+00:00,0.7897
2025-01-02 06:50:00+00:00,0.7676
2025-01-02 06:55:00+00:00,0.7624
2025-01-02 07:00:00+00:00,0.7973
2025-01-02 07:05:00+00:00,0.7348
2025-01-02 07:10:00+00:00,0.7896
2025-01-02 07:15:00+00:00,0.7757
2025-01-02 07:20:00+00:00,0.7652
2025-01-02 07:25:00+00:00,0.8042
2025-01-02 07:30:00+00:00,0.7958
2025-01-02 07:35:00+00:00,0.7868
2025-01-02 07:40:00+00:00,0.8136
2025-01-02 07:45:00+00:00,0.8238
2025-01-02 07:50:00+00:00,0.7293
2025-01-02 07:55:00+00:00,0.7466
2025-01-02 08:00:00+00:00,0.7711
2025-01-02 08:05:00+00:00,0.7692
2025-01-02 08:10:00+00:00,0.836
2025-01-02 08:15:00+00:00,0.761
2025-01-02 08:20:00+00:00,0.8072
2025-01-02 08:25:00+00:00,0.7657
2025-01-02 08:30:00+00:00,0.8026
2025-01-02 08:35:00+00:00,0.7882
2025-01-02 08:40:00+00:00,0.801
2025-01-02 08:45:00+00:00,0.8075
2025-01-02 08:50:00+00:00,0.7508
2025-01-02 08:55:00+00:00,0.7807
2025-01-02 09:00:00+00:00,0.8154
2025-01-02 09:05:00+00:00,0.7643
2025-01-02 09:10:00+00:00,0.7707
2025-01-02 09:15:00+00:00,0.8094
2025-01-02 09:20:00+00:00,0.8097
2025-01-02 09:25:00+00:00,0.7846
2025-01-02 09:30:00+00:00,0.7709
2025-01-02 09:35:00+00:00,0.7897
2025-01-02 09:40:00+00:00,0.8384
2025-01-02 09:45:00+00:00,0.7675
2025-01-02 09:50:00+00:00,0.7747
2025-01-02 09:55:00+00:00,0.7682
2025-01-02 10:00:00+00:00,1.1117
2025-01-02 10:05:00+00:00,1.187
2025-01-02 10:10:00+00:00,1.1495
2025-01-02 10:15:00+00:00,1.1273
2025-01-02 10:20:00+00:00,1.0962
2025-01-02 10:25:00+00:00,1.1751
2025-01-02 10:30:00+00:00,1.1244
2025-01-02 10:35:00+00:00,1.1307
2025-01-02 10:40:00+00:00,1.0754
2025-01-02 10:45:00+00:00,1.1146
2025-01-02 10:50:00+00:00,1.0822
2025-01-02 10:55:00+00:00,1.132
2025-01-02 11:00:00+00:00,1.1201
2025-01-02 11:05:00+00:00,1.0607
2025-01-02 11:10:00+00:00,1.1651
2025-01-02 11:15:00+00:00,1.1474
2025-01-02 11:20:00+00:00,1.0624
2025-01-02 11:25:00+00:00,1.1407
2025-01-02 11:30:00+00:00,1.078
2025-01-02 11:35:00+00:00,1.1019
2025-01-02 11:40:00+00:00,1.1439
2025-01-02 11:45:00+00:00,1.1066
2025-01-02 11:50:00+00:00,1.1212
2025-01-02 11:55:00+00:00,1.127
2025-01-02 12:00:00+00:00,1.0981
2025-01-02 12:05:00+00:00,1.1146
2025-01-02 12:10:00+00:00,1.1647
2025-01-02 12:15:00+00:00,1.1294
2025-01-02 12:20:00+00:00,1.1072
2025-01-02 12:25:00+00:00,1.108
2025-01-02 12:30:00+00:00,1.0906
2025-01-02 12:35:00+00:00,1.1451
2025-01-02 12:40:00+00:00,1.1163
2025-01-02 12:45:00+00:00,1.1644
2025-01-02 12:50:00+00:00,1.1152
2025-01-02 12:55:00+00:00,1.1287
2025-01-02 13:00:00+00:00,1.1602
2025-01-02 13:05:00+00:00,1.1657
2025-01-02 13:10:00+00:00,1.1259
2025-01-02 13:15:00+00:00,1.1387
2025-01-02 13:20:00+00:00,1.0895
2025-01-02 13:25:00+00:00,1.1291
2025-01-02 13:30:00+00:00,1.1013
2025-01-02 13:35:00+00:00,1.1213
2025-01-02 13:40:00+00:00,1.0856
2025-01-02 13:45:00+00:00,1.1057
2025-01-02 13:50:00+00:00,1.1303
2025-01-02 13:55:00+00:00,1.1498
2025-01-02 14:00:00+00:00,0.8239
2025-01-02 14:05:00+00:00,0.8327
2025-01-02 14:10:00+00:00,0.7958
2025-01-02 14:15:00+00:00,0.8189
2025-01-02 14:20:00+00:00,0.7373
2025-01-02 14:25:00+00:00,0.7625
2025-01-02 14:30:00+00:00,0.7842
2025-01-02 14:35:00+00:00,0.7615
2025-01-02 14:40:00+00:00,0.813
2025-01-02 14:45:00+00:00,0.7825
2025-01-02 14:50:00+00:00,0.8162
2025-01-02 14:55:00+00:00,0.7786
2025-01-02 15:00:00+00:00,0.7318
2025-01-02 15:05:00+00:00,0.7843
2025-01-02 15:10:00+00:00,0.7609
2025-01-02 15:15:00+00:00,0.7943
2025-01-02 15:20:00+00:00,0.8199
2025-01-02 15:25:00+00:00,0.7856
2025-01-02 15:30:00+00:00,0.7868
2025-01-02 15:35:00+00:00,0.7771
2025-01-02 15:40:00+00:00,0.765
2025-01-02 15:45:00+00:00,0.7147
2025-01-02 15:50:00+00:00,0.8045
2025-01-02 15:55:00+00:00,0.7689
2025-01-02 16:00:00+00:00,0.6164
2025-01-02 16:05:00+00:00,0.638
2025-01-02 16:10:00+00:00,0.58
2025-01-02 16:15:00+00:00,0.6423
2025-01-02 16:20:00+00:00,0.6126
2025-01-02 16:25:00+00:00,0.6254
2025-01-02 16:30:00+00:00,0.5908
2025-01-02 16:35:00+00:00,0.6438
2025-01-02 16:40:00+00:00,0.6049
2025-01-02 16:45:00+00:00,0.6095
2025-01-02 16:50:00+00:00,0.6187
2025-01-02 16:55:00+00:00,0.6613
2025-01-02 17:00:00+00:00,0.583
2025-01-02 17:05:00+00:00,0.6021
2025-01-02 17:10:00+00:00,0.6931
2025-01-02 17:15:00+00:00,0.58
2025-01-02 17:20:00+00:00,0.6004
2025-01-02 17:25:00+00:00,0.6722
2025-01-02 17:30:00+00:00,0.6353
2025-01-02 17:35:00+00:00,0.6426
2025-01-02 17:40:00+00:00,0.5871
2025-01-02 17:45:00+00:00,0.6401
2025-01-02 17:50:00+00:00,0.5964
2025-01-02 17:55:00+00:00,0.58
2025-01-02 18:00:00+00:00,0.6083
2025-01-02 18:05:00+00:00,0.6049
2025-01-02 18:10:00+00:00,0.6512
2025-01-02 18:15:00+00:00,0.58
2025-01-02 18:20:00+00:00,0.647
2025-01-02 18:25:00+00:00,0.606
2025-01-02 18:30:00+00:00,0.6732
2025-01-02 18:35:00+00:00,0.58
2025-01-02 18:40:00+00:00,0.606
2025-01-02 18:45:00+00:00,0.6154
2025-01-02 18:50:00+00:00,0.5952
2025-01-02 18:55:00+00:00,0.6024
2025-01-02 19:00:00+00:00,0.6265
2025-01-02 19:05:00+00:00,0.6056
2025-01-02 19:10:00+00:00,0.6132
2025-01-02 19:15:00+00:00,0.642
2025-01-02 19:20:00+00:00,0.6167
2025-01-02 19:25:00+00:00,0.6008
2025-01-02 19:30:00+00:00,0.5962
2025-01-02 19:35:00+00:00,0.5822
2025-01-02 19:40:00+00:00,0.5915
2025-01-02 19:45:00+00:00,0.6272
2025-01-02 19:50:00+00:00,0.6508
2025-01-02 19:55:00+00:00,0.5957
2025-01-02 20:00:00+00:00,0.6021
2025-01-02 20:05:00+00:00,0.58
2025-01-02 20:10:00+00:00,0.6003
2025-01-02 20:15:00+00:00,0.5837
2025-01-02 20:20:00+00:00,0.6582
2025-01-02 20:25:00+00:00,0.6547
2025-01-02 20:30:00+00:00,0.6481
2025-01-02 20:35:00+00:00,0.6066
2025-01-02 20:40:00+00:00,0.58
2025-01-02 20:45:00+00:00,0.592
2025-01-02 20:50:00+00:00,0.628
2025-01-02 20:55:00+00:00,0.6279
2025-01-02 21:00:00+00:00,0.6335
2025-01-02 21:05:00+00:00,0.6354
2025-01-02 21:10:00+00:00,0.646
2025-01-02 21:15:00+00:00,0.602
2025-01-02 21:20:00+00:00,0.58
2025-01-02 21:25:00+00:00,0.6033
2025-01-02 21:30:00+00:00,0.6492
2025-01-02 21:35:00+00:00,0.644
2025-01-02 21:40:00+00:00,0.643
2025-01-02 21:45:00+00:00,0.6405
2025-01-02 21:50:00+00:00,0.6449
2025-01-02 21:55:00+00:00,0.6317
2025-01-02 22:00:00+00:00,0.7332
2025-01-02 22:05:00+00:00,0.7643
2025-01-02 22:10:00+00:00,0.7862
2025-01-02 22:15:00+00:00,0.758
2025-01-02 22:20:00+00:00,0.737
2025-01-02 22:25:00+00:00,0.8024
2025-01-02 22:30:00+00:00,0.7567
2025-01-02 22:35:00+00:00,0.8228
2025-01-02 22:40:00+00:00,0.7524
2025-01-02 22:45:00+00:00,0.7705
2025-01-02 22:50:00+00:00,0.8215
2025-01-02 22:55:00+00:00,0.8076
2025-01-02 23:00:00+00:00,0.8281
2025-01-02 23:05:00+00:00,0.7779
2025-01-02 23:10:00+00:00,0.7462
2025-01-02 23:15:00+00:00,0.7814
2025-01-02 23:20:00+00:00,0.8007
2025-01-02 23:25:00+00:00,0.798
2025-01-02 23:30:00+00:00,0.748
2025-01-02 23:35:00+00:00,0.7477
2025-01-02 23:40:00+00:00,0.788
2025-01-02 23:45:00+00:00,0.8078
2025-01-02 23:50:00+00:00,0.8082
2025-01-02 23:55:00+00:00,0.7583
2025-01-03 00:00:00+00:00,0.7849
2025-01-03 00:05:00+00:00,0.7689
2025-01-03 00:10:00+00:00,0.7477
2025-01-03 00:15:00+00:00,0.778
2025-01-03 00:20:00+00:00,0.7738
2025-01-03 00:25:00+00:00,0.8064
2025-01-03 00:30:00+00:00,0.7819
2025-01-03 00:35:00+00:00,0.7871
2025-01-03 00:40:00+00:00,0.8256
2025-01-03 00:45:00+00:00,0.8177
2025-01-03 00:50:00+00:00,0.7938
2025-01-03 00:55:00+00:00,0.7813
2025-01-03 01:00:00+00:00,1.1238
2025-01-03 01:05:00+00:00,1.1052
2025-01-03 01:10:00+00:00,1.1239
2025-01-03 01:15:00+00:00,1.1138
2025-01-03 01:20:00+00:00,1.1274
2025-01-03 01:25:00+00:00,1.127
2025-01-03 01:30:00+00:00,1.1137
2025-01-03 01:35:00+00:00,1.1272
2025-01-03 01:40:00+00:00,1.1025
2025-01-03 01:45:00+00:00,1.137
2025-01-03 01:50:00+00:00,1.1352
2025-01-03 01:55:00+00:00,1.0889
2025-01-03 02:00:00+00:00,1.1554
2025-01-03 02:05:00+00:00,1.1762
2025-01-03 02:10:00+00:00,1.1404
2025-01-03 02:15:00+00:00,1.1282
2025-01-03 02:20:00+00:00,1.0906
2025-01-03 02:25:00+00:00,1.0975
2025-01-03 02:30:00+00:00,1.123
2025-01-03 02:35:00+00:00,1.1504
2025-01-03 02:40:00+00:00,1.1128
2025-01-03 02:45:00+00:00,1.1224
2025-01-03 02:50:00+00:00,1.117
2025-01-03 02:55:00+00:00,1.0792
2025-01-03 03:00:00+00:00,1.0824
2025-01-03 03:05:00+00:00,1.1046
2025-01-03 03:10:00+00:00,1.0753
2025-01-03 03:15:00+00:00,1.1239
2025-01-03 03:20:00+00:00,1.0728
2025-01-03 03:25:00+00:00,1.1446
2025-01-03 03:30:00+00:00,1.1586
2025-01-03 03:35:00+00:00,1.1109
2025-01-03 03:40:00+00:00,1.0528
2025-01-03 03:45:00+00:00,1.1225
2025-01-03 03:50:00+00:00,1.0947
2025-01-03 03:55:00+00:00,1.1296
2025-01-03 04:00:00+00:00,0.7903
2025-01-03 04:05:00+00:00,0.8425
2025-01-03 04:10:00+00:00,0.8123
2025-01-03 04:15:00+00:00,0.8
2025-01-03 04:20:00+00:00,0.7669
2025-01-03 04:25:00+00:00,0.6878
2025-01-03 04:30:00+00:00,0.7696
2025-01-03 04:35:00+00:00,0.7725
2025-01-03 04:40:00+00:00,0.8245
2025-01-03 04:45:00+00:00,0.8234
2025-01-03 04:50:00+00:00,0.7825
2025-01-03 04:55:00+00:00,0.7803
2025-01-03 05:00:00+00:00,0.7769
2025-01-03 05:05:00+00:00,0.7786
