timestamp,temperature_2m_c,wind_speed_10m_mps,precipitation_mm,cloud_cover_percent,wave_height_m,sea_level_height_msl,ocean_current_velocity_kmh
2024-04-25T17:00:00Z,14.1,6.98,0.9,100.0,0.5,1.71,1.3
2024-04-25T18:00:00Z,14.2,6.6,0.5,99.0,0.52,1.29,1.9
2024-04-25T19:00:00Z,14.3,6.37,0.2,100.0,0.52,0.64,3.6
2024-04-25T20:00:00Z,14.4,6.67,0.1,100.0,0.54,-0.05,4.7
2024-04-25T21:00:00Z,14.5,7.34,0.1,100.0,0.54,-0.61,4.9
2024-04-25T22:00:00Z,14.9,7.52,0.0,93.0,0.58,-0.94,3.8
2024-04-25T23:00:00Z,15.1,7.93,0.0,81.0,0.62,-0.99,2.0
2024-04-26T00:00:00Z,15.2,7.65,0.0,100.0,0.66,-0.69,0.4
2024-04-26T01:00:00Z,15.3,7.37,0.0,100.0,0.64,-0.09,2.7
2024-04-26T02:00:00Z,15.3,6.8,0.0,100.0,0.64,0.55,4.2
2024-04-26T03:00:00Z,15.4,7.05,0.0,99.0,0.62,1.0,4.3
2024-04-26T04:00:00Z,15.5,6.67,0.0,97.0,0.58,1.18,2.7
2024-04-26T05:00:00Z,15.6,6.66,0.0,84.0,0.56,1.09,1.2
2024-04-26T06:00:00Z,15.6,6.36,0.0,82.0,0.52,0.72,1.5
2024-04-26T07:00:00Z,15.7,5.94,0.0,81.0,0.48,0.14,3.1
2024-04-26T08:00:00Z,15.7,5.61,0.0,72.0,0.46,-0.5,4.1
2024-04-26T09:00:00Z,15.7,5.16,0.0,57.0,0.42,-1.0,4.1
2024-04-26T10:00:00Z,16.0,4.54,0.0,75.0,0.4,-1.24,3.1
2024-04-26T11:00:00Z,16.0,5.12,0.0,100.0,0.4,-1.17,1.1
2024-04-26T12:00:00Z,16.0,5.81,0.0,100.0,0.38,-0.79,1.3
2024-04-26T13:00:00Z,16.0,6.23,0.0,69.0,0.38,-0.08,3.8
2024-04-26T14:00:00Z,16.0,5.7,0.0,100.0,0.36,0.75,5.6
2024-04-26T15:00:00Z,16.0,4.74,0.0,98.0,0.36,1.42,6.0
2024-04-26T16:00:00Z,16.0,4.1,0.0,97.0,0.34,1.79,4.6
2024-04-26T17:00:00Z,16.0,3.81,0.0,99.0,0.3,1.86,2.4
2024-04-26T18:00:00Z,16.0,4.14,0.0,91.0,0.28,1.63,0.7
2024-04-26T19:00:00Z,16.0,4.22,0.0,97.0,0.28,1.13,2.1
2024-04-26T20:00:00Z,16.0,4.18,0.0,86.0,0.3,0.48,3.6
2024-04-26T21:00:00Z,16.1,4.22,0.0,77.0,0.3,-0.15,4.3
2024-04-26T22:00:00Z,15.7,4.18,0.0,90.0,0.28,-0.59,4.2
2024-04-26T23:00:00Z,15.8,4.34,0.0,93.0,0.28,-0.78,2.9
2024-04-27T00:00:00Z,15.9,4.44,0.0,89.0,0.26,-0.71,1.0
2024-04-27T01:00:00Z,16.0,4.08,0.0,63.0,0.26,-0.34,1.5
2024-04-27T02:00:00Z,16.2,3.69,0.0,99.0,0.24,0.24,3.4
2024-04-27T03:00:00Z,16.3,3.69,0.0,98.0,0.24,0.75,4.2
2024-04-27T04:00:00Z,16.4,3.5,0.0,96.0,0.24,1.01,3.5
2024-04-27T05:00:00Z,16.6,3.21,0.0,82.0,0.24,1.01,1.9
2024-04-27T06:00:00Z,16.6,3.0,0.0,59.0,0.24,0.78,0.7
2024-04-27T07:00:00Z,16.6,3.34,0.0,37.0,0.26,0.36,1.7
2024-04-27T08:00:00Z,16.6,3.54,0.0,3.0,0.26,-0.19,2.9
2024-04-27T09:00:00Z,16.5,3.83,0.0,58.0,0.28,-0.72,3.6
2024-04-27T10:00:00Z,16.3,4.37,0.0,88.0,0.3,-1.08,3.3
2024-04-27T11:00:00Z,16.2,5.05,0.0,100.0,0.32,-1.16,1.9
2024-04-27T12:00:00Z,16.2,6.17,0.0,97.0,0.34,-0.97,0.6
2024-04-27T13:00:00Z,16.2,6.9,0.0,97.0,0.38,-0.49,2.6
2024-04-27T14:00:00Z,16.2,6.24,0.0,100.0,0.44,0.22,4.7
2024-04-27T15:00:00Z,16.1,6.02,0.0,100.0,0.48,0.97,5.8
2024-04-27T16:00:00Z,16.1,6.46,0.0,100.0,0.48,1.48,5.3
2024-04-27T17:00:00Z,16.1,6.64,0.0,100.0,0.46,1.69,3.5
2024-04-27T18:00:00Z,16.1,6.57,0.0,100.0,0.46,1.63,1.5
2024-04-27T19:00:00Z,16.1,6.9,0.0,100.0,0.46,1.33,1.2
2024-04-27T20:00:00Z,16.2,6.55,0.4,100.0,0.48,0.81,2.8
2024-04-27T21:00:00Z,16.2,6.85,0.8,100.0,0.48,0.21,3.8
2024-04-27T22:00:00Z,16.4,7.18,0.2,100.0,0.52,-0.3,4.1
2024-04-27T23:00:00Z,16.6,8.02,0.0,100.0,0.54,-0.62,3.4
2024-04-28T00:00:00Z,16.7,7.66,0.3,100.0,0.58,-0.7,2.0
2024-04-28T01:00:00Z,16.8,7.28,1.4,100.0,0.58,-0.54,0.2
2024-04-28T02:00:00Z,16.8,7.53,1.2,100.0,0.56,-0.14,1.8
2024-04-28T03:00:00Z,16.9,7.5,1.1,100.0,0.56,0.36,3.1
2024-04-28T04:00:00Z,17.0,7.5,1.6,100.0,0.52,0.72,3.4
2024-04-28T05:00:00Z,17.1,7.52,1.7,100.0,0.5,0.83,2.2
2024-04-28T06:00:00Z,17.3,7.84,0.4,100.0,0.46,0.73,1.0
2024-04-28T07:00:00Z,17.4,7.3,0.1,100.0,0.44,0.46,1.5
2024-04-28T08:00:00Z,17.6,6.89,0.0,100.0,0.4,0.05,2.6
2024-04-28T09:00:00Z,17.7,6.69,0.0,100.0,0.38,-0.43,3.4
2024-04-28T10:00:00Z,17.6,4.75,0.0,100.0,0.36,-0.86,3.6
2024-04-28T11:00:00Z,17.6,4.8,0.0,99.0,0.36,-1.07,2.9
2024-04-28T12:00:00Z,17.5,5.1,0.0,100.0,0.34,-1.03,1.3
2024-04-28T13:00:00Z,17.5,4.81,0.0,100.0,0.32,-0.76,0.6
2024-04-28T14:00:00Z,17.4,3.75,0.6,94.0,0.3,-0.26,2.5
2024-04-28T15:00:00Z,17.3,3.14,1.9,99.0,0.28,0.42,4.1
2024-04-28T16:00:00Z,17.3,2.47,1.6,99.0,0.26,1.04,4.9
2024-04-28T17:00:00Z,17.4,3.2,1.1,100.0,0.22,1.41,4.0
2024-04-28T18:00:00Z,17.4,4.34,0.9,100.0,0.2,1.52,2.1
2024-04-28T19:00:00Z,17.5,5.06,2.0,100.0,0.22,1.4,0.6
2024-04-28T20:00:00Z,17.7,5.45,0.9,100.0,0.26,1.08,1.7
2024-04-28T21:00:00Z,18.0,5.78,0.1,100.0,0.28,0.61,2.9
2024-04-28T22:00:00Z,17.2,5.16,0.0,100.0,0.32,0.08,3.8
2024-04-28T23:00:00Z,17.1,5.0,0.0,95.0,0.34,-0.33,3.6
2024-04-29T00:00:00Z,17.0,5.09,0.0,72.0,0.38,-0.54,2.8
2024-04-29T01:00:00Z,17.0,5.2,0.0,57.0,0.38,-0.54,1.2
2024-04-29T02:00:00Z,17.1,5.4,0.0,17.0,0.36,-0.36,0.8
2024-04-29T03:00:00Z,17.2,5.23,0.0,41.0,0.36,0.01,2.2
2024-04-29T04:00:00Z,17.3,4.53,0.0,67.0,0.34,0.41,3.1
2024-04-29T05:00:00Z,17.5,3.92,0.0,71.0,0.3,0.66,2.9
2024-04-29T06:00:00Z,17.6,3.45,0.0,79.0,0.28,0.67,1.6
2024-04-29T07:00:00Z,17.5,4.23,0.0,71.0,0.28,0.55,0.4
2024-04-29T08:00:00Z,17.4,5.31,0.0,70.0,0.26,0.31,0.9
2024-04-29T09:00:00Z,17.2,5.5,0.0,57.0,0.26,-0.03,1.6
2024-04-29T10:00:00Z,17.4,4.8,0.0,71.0,0.3,-0.41,1.9
2024-04-29T11:00:00Z,17.3,5.25,0.0,62.0,0.34,-0.68,1.9
2024-04-29T12:00:00Z,17.2,6.7,0.0,47.0,0.38,-0.78,1.3
2024-04-29T13:00:00Z,17.1,7.16,0.0,76.0,0.4,-0.66,1.2
2024-04-29T14:00:00Z,17.0,6.56,0.0,48.0,0.4,-0.35,2.3
2024-04-29T15:00:00Z,16.8,4.55,0.0,100.0,0.42,0.13,3.9
2024-04-29T16:00:00Z,16.6,5.25,0.0,100.0,0.42,0.72,4.9
2024-04-29T17:00:00Z,16.4,4.97,0.0,100.0,0.4,1.2,5.0
2024-04-29T18:00:00Z,16.3,4.26,0.0,100.0,0.4,1.46,4.0
2024-04-29T19:00:00Z,16.2,4.33,0.0,100.0,0.42,1.51,2.3
2024-04-29T20:00:00Z,16.2,5.49,0.0,100.0,0.44,1.41,0.7
2024-04-29T21:00:00Z,16.2,6.44,0.0,100.0,0.46,1.16,0.6
2024-04-29T22:00:00Z,16.1,5.2,1.9,83.0,0.42,0.78,1.8
2024-04-29T23:00:00Z,16.1,4.44,2.5,99.0,0.4,0.37,2.4
2024-04-30T00:00:00Z,16.0,4.81,2.6,100.0,0.36,0.02,2.3
2024-04-30T01:00:00Z,15.8,4.78,2.7,100.0,0.38,-0.14,1.6
2024-04-30T02:00:00Z,15.6,5.41,3.5,100.0,0.4,-0.15,0.7
2024-04-30T03:00:00Z,15.6,6.94,3.9,100.0,0.42,-0.01,1.5
2024-04-30T04:00:00Z,15.6,8.58,2.9,100.0,0.52,0.29,2.5
2024-04-30T05:00:00Z,15.5,8.86,2.8,100.0,0.6,0.6,3.1
2024-04-30T06:00:00Z,15.4,9.98,4.6,100.0,0.7,0.77,2.7
2024-04-30T07:00:00Z,15.4,10.29,4.9,100.0,0.78,0.76,1.6
2024-04-30T08:00:00Z,15.5,8.88,5.4,100.0,0.84,0.65,0.4
2024-04-30T09:00:00Z,15.6,10.31,3.3,100.0,0.92,0.45,0.8
2024-04-30T10:00:00Z,15.9,9.55,1.3,100.0,0.92,0.17,1.5
2024-04-30T11:00:00Z,15.9,9.4,0.4,100.0,0.94,-0.14,2.2
2024-04-30T12:00:00Z,15.9,9.05,0.3,100.0,0.94,-0.4,2.3
2024-04-30T13:00:00Z,15.9,9.15,0.4,100.0,0.94,-0.48,1.9
2024-04-30T14:00:00Z,15.9,8.83,0.4,100.0,0.94,-0.39,1.4
2024-04-30T15:00:00Z,15.8,8.02,0.2,100.0,0.94,-0.16,2.0
2024-04-30T16:00:00Z,15.7,8.0,0.4,100.0,0.94,0.22,2.8
2024-04-30T17:00:00Z,15.5,8.9,0.4,100.0,0.96,0.71,3.7
2024-04-30T18:00:00Z,15.3,8.84,0.1,100.0,0.96,1.11,3.6
2024-04-30T19:00:00Z,15.0,9.04,0.1,100.0,0.98,1.32,2.7
2024-04-30T20:00:00Z,14.7,9.38,0.1,100.0,1.0,1.38,1.5
2024-04-30T21:00:00Z,14.7,9.11,0.1,100.0,1.02,1.31,0.4
2024-04-30T22:00:00Z,14.6,8.02,0.1,100.0,0.96,1.1,1.0
2024-04-30T23:00:00Z,14.8,7.83,0.1,100.0,0.92,0.77,1.9
2024-05-01T00:00:00Z,15.0,7.91,0.1,100.0,0.86,0.4,2.7
2024-05-01T01:00:00Z,15.2,7.79,0.0,98.0,0.8,0.09,2.7
2024-05-01T02:00:00Z,15.7,6.91,0.0,100.0,0.72,-0.11,2.0
2024-05-01T03:00:00Z,16.0,7.14,0.0,100.0,0.66,-0.2,1.3
2024-05-01T04:00:00Z,16.3,7.35,0.0,100.0,0.6,-0.15,0.9
2024-05-01T05:00:00Z,16.5,6.55,0.0,93.0,0.54,0.04,1.3
2024-05-01T06:00:00Z,16.8,6.0,0.0,98.0,0.48,0.27,1.9
2024-05-01T07:00:00Z,17.1,6.45,0.0,98.0,0.48,0.4,1.9
2024-05-01T08:00:00Z,17.3,6.3,0.0,99.0,0.46,0.42,1.2
2024-05-01T09:00:00Z,17.2,6.0,0.0,93.0,0.46,0.37,0.6
2024-05-01T10:00:00Z,17.2,5.28,0.0,95.0,0.48,0.25,0.8
2024-05-01T11:00:00Z,17.1,6.2,0.0,95.0,0.52,0.05,1.4
2024-05-01T12:00:00Z,16.9,6.91,0.0,96.0,0.54,-0.21,1.8
2024-05-01T13:00:00Z,16.8,6.85,0.0,94.0,0.52,-0.44,2.0
2024-05-01T14:00:00Z,16.8,5.77,0.0,90.0,0.48,-0.54,1.9
2024-05-01T15:00:00Z,16.7,4.88,0.0,95.0,0.46,-0.53,1.6
2024-05-01T16:00:00Z,16.6,4.87,0.0,97.0,0.44,-0.37,2.1
2024-05-01T17:00:00Z,16.4,5.0,0.0,96.0,0.44,-0.04,3.0
2024-05-01T18:00:00Z,16.3,5.16,0.0,91.0,0.42,0.42,3.8
2024-05-01T19:00:00Z,16.2,5.15,0.0,91.0,0.42,0.82,3.9
2024-05-01T20:00:00Z,16.1,5.19,0.0,55.0,0.44,1.09,3.3
2024-05-01T21:00:00Z,16.0,5.47,0.0,7.0,0.44,1.24,2.4
2024-05-01T22:00:00Z,15.8,4.24,0.0,14.0,0.44,1.27,1.3
2024-05-01T23:00:00Z,15.8,4.03,0.0,6.0,0.46,1.12,0.4
2024-05-02T00:00:00Z,15.7,3.96,0.0,23.0,0.46,0.79,1.3
2024-05-02T01:00:00Z,15.7,3.97,0.0,38.0,0.42,0.39,2.1
2024-05-02T02:00:00Z,16.0,3.74,0.0,35.0,0.4,0.02,2.3
2024-05-02T03:00:00Z,16.2,3.94,0.0,32.0,0.36,-0.25,1.9
2024-05-02T04:00:00Z,16.5,3.33,0.0,13.0,0.36,-0.42,1.5
2024-05-02T05:00:00Z,16.7,3.02,0.0,15.0,0.34,-0.41,1.1
2024-05-02T06:00:00Z,16.9,3.44,0.0,16.0,0.34,-0.2,1.9
2024-05-02T07:00:00Z,17.0,3.91,0.0,18.0,0.4,0.06,2.7
2024-05-02T08:00:00Z,17.1,4.88,0.0,24.0,0.46,0.26,2.9
2024-05-02T09:00:00Z,17.0,5.58,0.0,30.0,0.52,0.39,2.5
2024-05-02T10:00:00Z,16.7,5.55,0.0,60.0,0.52,0.47,2.2
2024-05-02T11:00:00Z,16.5,6.02,0.0,47.0,0.52,0.45,1.5
2024-05-02T12:00:00Z,16.4,5.93,0.0,68.0,0.52,0.27,0.7
2024-05-02T13:00:00Z,16.4,5.6,0.0,73.0,0.52,0.01,0.4
2024-05-02T14:00:00Z,16.3,5.42,0.0,38.0,0.5,-0.26,0.6
2024-05-02T15:00:00Z,16.3,5.41,0.0,5.0,0.5,-0.44,0.5
2024-05-02T16:00:00Z,16.2,5.3,0.0,2.0,0.48,-0.51,0.8
2024-05-02T17:00:00Z,16.1,5.3,0.0,1.0,0.48,-0.43,1.4
2024-05-02T18:00:00Z,16.1,5.5,0.0,2.0,0.46,-0.15,2.4
2024-05-02T19:00:00Z,16.0,5.1,0.0,6.0,0.44,0.29,3.6
2024-05-02T20:00:00Z,16.0,4.8,0.0,12.0,0.42,0.7,4.2
2024-05-02T21:00:00Z,16.0,5.02,0.0,21.0,0.4,1.03,3.8
2024-05-02T22:00:00Z,15.8,4.72,0.0,8.0,0.44,1.28,3.1
2024-05-02T23:00:00Z,15.9,5.89,0.0,6.0,0.46,1.38,2.2
2024-05-03T00:00:00Z,16.0,7.35,0.0,0.0,0.5,1.25,1.0
2024-05-03T01:00:00Z,16.0,7.02,0.0,10.0,0.5,0.91,0.4
2024-05-03T02:00:00Z,16.1,6.61,0.0,12.0,0.52,0.46,1.4
2024-05-03T03:00:00Z,16.3,6.08,0.0,12.0,0.52,0.01,2.0
2024-05-03T04:00:00Z,16.3,5.59,0.0,52.0,0.5,-0.37,1.8
2024-05-03T05:00:00Z,16.4,5.59,0.0,100.0,0.48,-0.6,1.3
2024-05-03T06:00:00Z,16.5,5.52,0.0,100.0,0.46,-0.61,0.3
2024-05-03T07:00:00Z,16.5,5.28,0.0,98.0,0.44,-0.38,1.5
2024-05-03T08:00:00Z,16.5,5.1,0.0,99.0,0.42,-0.03,2.8
2024-05-03T09:00:00Z,16.5,4.64,0.0,100.0,0.4,0.3,3.1
2024-05-03T10:00:00Z,16.6,4.03,0.0,100.0,0.38,0.58,3.0
2024-05-03T11:00:00Z,16.5,4.51,0.0,100.0,0.36,0.77,2.4
2024-05-03T12:00:00Z,16.4,4.82,0.0,100.0,0.34,0.77,1.3
2024-05-03T13:00:00Z,16.4,4.36,0.0,100.0,0.34,0.56,0.2
2024-05-03T14:00:00Z,16.4,3.89,0.0,99.0,0.32,0.19,1.1
2024-05-03T15:00:00Z,16.4,3.68,0.0,100.0,0.32,-0.2,1.9
2024-05-03T16:00:00Z,16.3,3.94,0.0,100.0,0.3,-0.52,1.9
2024-05-03T17:00:00Z,16.3,4.33,0.0,100.0,0.3,-0.7,1.5
2024-05-03T18:00:00Z,16.3,4.05,0.0,100.0,0.28,-0.69,0.6
2024-05-03T19:00:00Z,16.3,4.61,0.0,100.0,0.28,-0.41,1.3
2024-05-03T20:00:00Z,16.4,4.99,0.0,100.0,0.3,0.06,2.9
2024-05-03T21:00:00Z,16.4,4.8,0.0,100.0,0.3,0.56,3.8
2024-05-03T22:00:00Z,16.4,4.55,0.1,100.0,0.3,0.98,3.8
2024-05-03T23:00:00Z,16.2,5.06,0.2,100.0,0.32,1.31,3.1
2024-05-04T00:00:00Z,16.0,5.61,0.2,100.0,0.32,1.44,2.2
2024-05-04T01:00:00Z,15.9,6.75,0.2,100.0,0.36,1.27,0.8
2024-05-04T02:00:00Z,15.8,6.37,0.4,100.0,0.42,0.84,1.4
2024-05-04T03:00:00Z,15.7,6.75,0.7,100.0,0.46,0.28,2.7
2024-05-04T04:00:00Z,15.6,7.47,0.9,100.0,0.5,-0.27,3.6
2024-05-04T05:00:00Z,15.5,7.73,0.7,100.0,0.54,-0.73,3.6
2024-05-04T06:00:00Z,15.6,8.07,0.6,100.0,0.58,-1.0,3.1
2024-05-04T07:00:00Z,15.8,8.07,0.5,99.0,0.62,-0.98,1.5
2024-05-04T08:00:00Z,16.1,7.92,0.2,97.0,0.68,-0.65,0.9
2024-05-04T09:00:00Z,16.4,8.22,0.1,96.0,0.72,-0.17,2.5
2024-05-04T10:00:00Z,16.8,7.42,0.1,100.0,0.7,0.32,3.2
2024-05-04T11:00:00Z,17.0,7.78,0.1,100.0,0.7,0.76,3.1
2024-05-04T12:00:00Z,17.2,7.81,0.3,100.0,0.68,1.05,2.4
2024-05-04T13:00:00Z,17.4,8.04,0.5,100.0,0.66,1.05,1.3
2024-05-04T14:00:00Z,17.6,8.72,0.4,100.0,0.62,0.77,0.9
2024-05-04T15:00:00Z,17.6,9.18,0.8,100.0,0.6,0.3,2.2
2024-05-04T16:00:00Z,17.6,8.96,0.8,100.0,0.62,-0.2,3.1
2024-05-04T17:00:00Z,17.6,8.33,0.9,100.0,0.64,-0.62,3.4
2024-05-04T18:00:00Z,17.7,8.43,1.1,100.0,0.66,-0.87,2.9
2024-05-04T19:00:00Z,17.9,8.29,1.0,100.0,0.64,-0.86,1.4
2024-05-04T20:00:00Z,18.0,8.4,0.3,99.0,0.64,-0.52,0.6
2024-05-04T21:00:00Z,18.2,8.34,0.6,99.0,0.62,0.03,2.4
2024-05-04T22:00:00Z,18.8,7.4,0.7,99.0,0.58,0.62,3.5
2024-05-04T23:00:00Z,18.9,7.47,0.8,99.0,0.52,1.14,3.6
2024-05-05T00:00:00Z,19.0,6.94,0.9,100.0,0.48,1.49,2.7
2024-05-05T01:00:00Z,19.1,6.64,0.7,100.0,0.44,1.57,1.4
2024-05-05T02:00:00Z,19.1,6.33,0.6,100.0,0.42,1.27,1.0
2024-05-05T03:00:00Z,18.8,4.82,0.5,100.0,0.38,0.7,3.1
2024-05-05T04:00:00Z,18.7,4.33,1.3,100.0,0.36,0.02,4.5
2024-05-05T05:00:00Z,18.5,4.62,5.0,74.0,0.32,-0.6,5.0
2024-05-05T06:00:00Z,18.4,4.97,5.3,74.0,0.3,-1.07,4.9
2024-05-05T07:00:00Z,18.3,4.19,0.3,100.0,0.3,-1.29,3.6
2024-05-05T08:00:00Z,18.3,2.73,0.7,100.0,0.3,-1.14,1.6
2024-05-05T09:00:00Z,18.1,2.15,0.5,60.0,0.3,-0.64,1.3
2024-05-05T10:00:00Z,17.9,2.56,0.1,10.0,0.28,0.02,3.4
2024-05-05T11:00:00Z,17.9,2.68,0.0,16.0,0.28,0.68,4.3
2024-05-05T12:00:00Z,17.8,2.56,0.0,30.0,0.26,1.22,4.3
2024-05-05T13:00:00Z,17.8,1.48,0.0,42.0,0.26,1.54,3.2
2024-05-05T14:00:00Z,17.9,1.4,0.0,43.0,0.26,1.48,1.6
2024-05-05T15:00:00Z,17.9,1.7,0.0,41.0,0.26,1.08,0.6
2024-05-05T16:00:00Z,18.0,1.73,0.0,37.0,0.26,0.49,2.3
2024-05-05T17:00:00Z,17.9,2.04,0.0,67.0,0.28,-0.11,3.4
2024-05-05T18:00:00Z,17.8,3.04,0.0,92.0,0.28,-0.61,3.5
2024-05-05T19:00:00Z,17.8,3.54,0.8,90.0,0.28,-0.9,3.1
2024-05-05T20:00:00Z,17.7,3.89,0.4,100.0,0.3,-0.88,1.9
2024-05-05T21:00:00Z,17.6,3.61,0.2,100.0,0.3,-0.49,1.4
2024-05-05T22:00:00Z,17.7,2.69,0.1,100.0,0.3,0.15,3.3
2024-05-05T23:00:00Z,17.7,2.42,0.0,86.0,0.3,0.81,4.5
2024-05-06T00:00:00Z,17.7,2.82,0.0,92.0,0.3,1.38,4.3
2024-05-06T01:00:00Z,17.8,2.82,0.0,97.0,0.3,1.74,3.2
2024-05-06T02:00:00Z,18.0,3.01,0.0,72.0,0.32,1.71,1.5
2024-05-06T03:00:00Z,18.2,2.61,0.0,75.0,0.32,1.29,1.0
2024-05-06T04:00:00Z,18.4,2.45,0.0,89.0,0.32,0.61,3.0
2024-05-06T05:00:00Z,18.6,2.11,0.0,96.0,0.3,-0.13,4.5
2024-05-06T06:00:00Z,18.7,1.97,0.0,93.0,0.3,-0.76,4.6
2024-05-06T07:00:00Z,18.7,2.32,0.0,93.0,0.3,-1.2,4.1
2024-05-06T08:00:00Z,18.6,2.6,0.0,98.0,0.3,-1.32,2.6
2024-05-06T09:00:00Z,18.5,2.83,0.0,98.0,0.3,-1.03,0.9
2024-05-06T10:00:00Z,18.6,3.35,0.0,44.0,0.3,-0.39,3.2
2024-05-06T11:00:00Z,18.3,3.98,0.0,48.0,0.28,0.38,5.2
2024-05-06T12:00:00Z,17.9,4.22,0.0,91.0,0.28,1.11,6.0
2024-05-06T13:00:00Z,17.7,4.74,0.0,79.0,0.3,1.67,5.3
2024-05-06T14:00:00Z,17.6,4.71,0.0,42.0,0.34,1.9,3.8
2024-05-06T15:00:00Z,17.5,4.83,0.0,38.0,0.36,1.7,1.4
2024-05-06T16:00:00Z,17.4,4.85,0.0,92.0,0.36,1.15,1.5
2024-05-06T17:00:00Z,17.5,4.2,0.0,99.0,0.34,0.43,3.4
2024-05-06T18:00:00Z,17.5,2.4,0.0,98.0,0.34,-0.27,4.5
2024-05-06T19:00:00Z,17.4,1.03,0.0,100.0,0.32,-0.82,4.7
2024-05-06T20:00:00Z,17.2,2.02,0.0,100.0,0.3,-1.12,3.8
2024-05-06T21:00:00Z,17.3,2.68,0.0,98.0,0.28,-1.06,1.9
2024-05-06T22:00:00Z,17.5,3.11,0.0,100.0,0.26,-0.61,1.1
2024-05-06T23:00:00Z,17.6,3.33,0.0,100.0,0.24,0.07,3.6
2024-05-07T00:00:00Z,17.6,3.02,0.0,99.0,0.22,0.77,4.7
2024-05-07T01:00:00Z,17.7,2.59,0.0,95.0,0.22,1.35,4.7
2024-05-07T02:00:00Z,17.8,2.15,0.0,97.0,0.22,1.64,3.4
2024-05-07T03:00:00Z,17.9,1.91,0.0,100.0,0.22,1.51,1.5
2024-05-07T04:00:00Z,17.9,1.86,0.0,100.0,0.22,0.99,0.9
2024-05-07T05:00:00Z,18.1,1.98,0.0,96.0,0.22,0.25,2.9
2024-05-07T06:00:00Z,18.3,2.48,0.0,89.0,0.22,-0.51,4.0
2024-05-07T07:00:00Z,18.3,3.04,0.0,74.0,0.22,-1.12,4.0
2024-05-07T08:00:00Z,18.1,3.34,0.0,93.0,0.2,-1.49,3.1
2024-05-07T09:00:00Z,17.9,3.61,0.0,98.0,0.2,-1.5,1.2
2024-05-07T10:00:00Z,17.9,3.04,0.0,91.0,0.2,-1.06,1.8
2024-05-07T11:00:00Z,17.8,2.93,0.0,81.0,0.18,-0.27,4.7
2024-05-07T12:00:00Z,17.6,2.92,0.0,62.0,0.18,0.6,6.6
2024-05-07T13:00:00Z,17.4,2.78,0.0,8.0,0.18,1.37,6.6
2024-05-07T14:00:00Z,17.3,2.47,0.0,3.0,0.18,1.88,5.6
2024-05-07T15:00:00Z,17.1,1.91,0.0,5.0,0.18,1.98,3.5
2024-05-07T16:00:00Z,17.1,1.66,0.0,23.0,0.18,1.65,1.4
2024-05-07T17:00:00Z,17.1,1.84,0.0,49.0,0.16,0.99,2.3
2024-05-07T18:00:00Z,17.2,2.09,0.0,15.0,0.16,0.22,4.0
2024-05-07T19:00:00Z,17.3,2.3,0.0,0.0,0.16,-0.49,4.7
2024-05-07T20:00:00Z,17.4,2.53,0.0,0.0,0.18,-1.0,4.5
2024-05-07T21:00:00Z,17.6,3.04,0.0,0.0,0.18,-1.24,3.1
2024-05-07T22:00:00Z,17.5,4.21,0.0,0.0,0.22,-1.07,0.9
2024-05-07T23:00:00Z,17.5,4.98,0.0,2.0,0.28,-0.5,2.4
2024-05-08T00:00:00Z,17.5,5.04,0.0,1.0,0.32,0.24,4.7
2024-05-08T01:00:00Z,17.4,5.22,0.0,2.0,0.38,0.94,5.6
2024-05-08T02:00:00Z,17.4,5.16,0.0,0.0,0.46,1.45,4.9
2024-05-08T03:00:00Z,17.4,5.31,0.0,0.0,0.52,1.62,3.1
2024-05-08T04:00:00Z,17.2,5.63,0.0,0.0,0.54,1.36,0.7
2024-05-08T05:00:00Z,17.0,6.26,0.0,0.0,0.54,0.75,1.7
2024-05-08T06:00:00Z,16.8,7.04,0.0,0.0,0.56,0.0,3.5
2024-05-08T07:00:00Z,16.6,7.61,0.0,0.0,0.62,-0.69,4.3
2024-05-08T08:00:00Z,16.6,7.89,0.0,0.0,0.66,-1.19,4.0
2024-05-08T09:00:00Z,16.7,7.52,0.0,0.0,0.72,-1.42,2.7
2024-05-08T10:00:00Z,16.9,6.8,0.0,0.0,0.68,-1.25,1.4
2024-05-08T11:00:00Z,16.7,6.86,0.0,0.0,0.62,-0.64,3.2
2024-05-08T12:00:00Z,16.5,6.79,0.0,0.0,0.58,0.24,5.8
2024-05-08T13:00:00Z,16.4,6.44,0.0,0.0,0.56,1.14,7.0
2024-05-08T14:00:00Z,16.3,6.08,0.0,0.0,0.52,1.86,6.7
2024-05-08T15:00:00Z,16.1,5.39,0.0,0.0,0.5,2.27,5.1
2024-05-08T16:00:00Z,15.9,5.37,0.0,0.0,0.48,2.24,2.7
2024-05-08T17:00:00Z,15.8,4.78,0.0,5.0,0.44,1.78,0.2
2024-05-08T18:00:00Z,15.5,3.7,0.0,28.0,0.42,1.04,2.5
2024-05-08T19:00:00Z,15.3,2.44,0.0,15.0,0.38,0.26,4.0
2024-05-08T20:00:00Z,15.2,2.0,0.0,92.0,0.36,-0.42,4.5
2024-05-08T21:00:00Z,15.1,2.14,0.0,100.0,0.32,-0.9,4.0
2024-05-08T22:00:00Z,15.5,1.34,0.0,98.0,0.3,-1.07,2.4
2024-05-08T23:00:00Z,15.7,2.67,0.0,97.0,0.28,-0.83,0.6
2024-05-09T00:00:00Z,15.9,3.49,0.0,91.0,0.26,-0.24,3.1
