timestamp,vehicle_id,power_kw,station_id,charger_id
2025-01-01 00:00:00,AGV_069,144.431,AUTO,AUTO
2025-01-01 00:00:00,AGV_070,152.195,AUTO,AUTO
2025-01-01 00:00:00,AGV_071,142.846,AUTO,AUTO
2025-01-01 00:00:00,AGV_072,153.511,AUTO,AUTO
2025-01-01 00:00:00,AGV_073,138.374,AUTO,AUTO
2025-01-01 00:00:00,AGV_075,135.706,AUTO,AUTO
2025-01-01 00:00:00,AGV_076,132.534,AUTO,AUTO
2025-01-01 00:00:00,AGV_078,133.298,AUTO,AUTO
2025-01-01 00:00:00,AGV_080,145.966,AUTO,AUTO
2025-01-01 00:00:00,AGV_082,134.368,AUTO,AUTO
2025-01-01 00:00:00,AGV_091,139.056,AUTO,AUTO
2025-01-01 00:00:00,AGV_093,123.258,AUTO,AUTO
2025-01-01 00:00:00,AGV_094,140.735,AUTO,AUTO
2025-01-01 00:00:00,AGV_096,138.689,AUTO,AUTO
2025-01-01 00:00:00,AGV_097,131.328,AUTO,AUTO
2025-01-01 00:00:00,AGV_103,128.854,AUTO,AUTO
2025-01-01 00:00:00,AGV_106,159.572,AUTO,AUTO
2025-01-01 00:00:00,AGV_112,158.188,AUTO,AUTO
2025-01-01 00:00:00,AGV_117,114.859,AUTO,AUTO
2025-01-01 00:00:00,AGV_118,136.89,AUTO,AUTO
2025-01-01 00:00:00,AGV_119,140.012,AUTO,AUTO
2025-01-01 00:00:00,AGV_120,124.643,AUTO,AUTO
2025-01-01 00:00:00,AGV_121,140.535,AUTO,AUTO
2025-01-01 00:00:00,AGV_123,145.525,AUTO,AUTO
2025-01-01 00:00:00,AGV_124,133.354,AUTO,AUTO
2025-01-01 00:00:00,AGV_125,127.752,AUTO,AUTO
2025-01-01 00:00:00,AGV_126,136.97,AUTO,AUTO
2025-01-01 00:00:00,AGV_127,123.737,AUTO,AUTO
2025-01-01 00:00:00,AGV_128,126.674,AUTO,AUTO
2025-01-01 00:00:00,AGV_130,145.492,AUTO,AUTO
2025-01-01 00:05:00,AGV_009,140.864,AUTO,AUTO
2025-01-01 00:05:00,AGV_010,142.468,AUTO,AUTO
2025-01-01 00:05:00,AGV_033,52.027,AUTO,AUTO
2025-01-01 00:05:00,AGV_051,66.534,AUTO,AUTO
2025-01-01 00:10:00,AGV_006,156.673,AUTO,AUTO
2025-01-01 00:10:00,AGV_007,130.646,AUTO,AUTO
2025-01-01 00:10:00,AGV_008,122.202,AUTO,AUTO
2025-01-01 00:10:00,AGV_009,139.387,AUTO,AUTO
2025-01-01 00:10:00,AGV_010,140.929,AUTO,AUTO
2025-01-01 00:10:00,AGV_012,136.93,AUTO,AUTO
2025-01-01 00:10:00,AGV_015,139.112,AUTO,AUTO
2025-01-01 00:10:00,AGV_023,139.566,AUTO,AUTO
2025-01-01 00:10:00,AGV_025,155.681,AUTO,AUTO
2025-01-01 00:10:00,AGV_026,127.069,AUTO,AUTO
2025-01-01 00:10:00,AGV_027,144.127,AUTO,AUTO
2025-01-01 00:10:00,AGV_028,129.975,AUTO,AUTO
2025-01-01 00:10:00,AGV_029,127.406,AUTO,AUTO
2025-01-01 00:10:00,AGV_033,140.136,AUTO,AUTO
2025-01-01 00:10:00,AGV_034,134.672,AUTO,AUTO
2025-01-01 00:10:00,AGV_037,147.099,AUTO,AUTO
2025-01-01 00:10:00,AGV_038,137.69,AUTO,AUTO
2025-01-01 00:10:00,AGV_040,137.186,AUTO,AUTO
2025-01-01 00:10:00,AGV_042,134.752,AUTO,AUTO
2025-01-01 00:10:00,AGV_044,131.809,AUTO,AUTO
2025-01-01 00:10:00,AGV_045,129.822,AUTO,AUTO
2025-01-01 00:10:00,AGV_046,161.028,AUTO,AUTO
2025-01-01 00:10:00,AGV_052,138.512,AUTO,AUTO
2025-01-01 00:10:00,AGV_053,151.9,AUTO,AUTO
2025-01-01 00:10:00,AGV_054,131.006,AUTO,AUTO
2025-01-01 00:10:00,AGV_059,131.924,AUTO,AUTO
2025-01-01 00:10:00,AGV_061,134.506,AUTO,AUTO
2025-01-01 00:10:00,AGV_062,135.651,AUTO,AUTO
2025-01-01 00:10:00,AGV_063,140.784,AUTO,AUTO
2025-01-01 00:10:00,AGV_066,124.697,AUTO,AUTO
2025-01-01 00:10:00,AGV_067,145.147,AUTO,AUTO
2025-01-01 00:10:00,AGV_070,149.618,AUTO,AUTO
2025-01-01 00:10:00,AGV_072,150.52,AUTO,AUTO
2025-01-01 00:10:00,AGV_076,130.218,AUTO,AUTO
2025-01-01 00:10:00,AGV_078,131.491,AUTO,AUTO
2025-01-01 00:10:00,AGV_079,129.706,AUTO,AUTO
2025-01-01 00:10:00,AGV_081,139.898,AUTO,AUTO
2025-01-01 00:10:00,AGV_086,173.722,AUTO,AUTO
2025-01-01 00:10:00,AGV_091,136.586,AUTO,AUTO
2025-01-01 00:10:00,AGV_096,136.45,AUTO,AUTO
2025-01-01 00:10:00,AGV_101,147.344,AUTO,AUTO
2025-01-01 00:10:00,AGV_102,143.069,AUTO,AUTO
2025-01-01 00:10:00,AGV_103,127.343,AUTO,AUTO
2025-01-01 00:10:00,AGV_104,134.851,AUTO,AUTO
2025-01-01 00:10:00,AGV_106,156.543,AUTO,AUTO
2025-01-01 00:10:00,AGV_108,128.456,AUTO,AUTO
2025-01-01 00:10:00,AGV_110,144.661,AUTO,AUTO
2025-01-01 00:10:00,AGV_111,128.394,AUTO,AUTO
2025-01-01 00:10:00,AGV_112,155.919,AUTO,AUTO
2025-01-01 00:10:00,AGV_118,134.706,AUTO,AUTO
2025-01-01 00:10:00,AGV_119,137.158,AUTO,AUTO
2025-01-01 00:10:00,AGV_121,139.149,AUTO,AUTO
2025-01-01 00:10:00,AGV_123,143.165,AUTO,AUTO
2025-01-01 00:10:00,AGV_125,125.85,AUTO,AUTO
2025-01-01 00:10:00,AGV_127,121.712,AUTO,AUTO
2025-01-01 00:15:00,AGV_006,155.803,AUTO,AUTO
2025-01-01 00:15:00,AGV_009,138.778,AUTO,AUTO
2025-01-01 00:15:00,AGV_014,148.796,AUTO,AUTO
2025-01-01 00:15:00,AGV_015,138.022,AUTO,AUTO
2025-01-01 00:15:00,AGV_025,154.394,AUTO,AUTO
2025-01-01 00:15:00,AGV_026,126.382,AUTO,AUTO
2025-01-01 00:15:00,AGV_029,127.067,AUTO,AUTO
2025-01-01 00:15:00,AGV_033,139.657,AUTO,AUTO
2025-01-01 00:15:00,AGV_036,136.595,AUTO,AUTO
2025-01-01 00:15:00,AGV_037,146.124,AUTO,AUTO
2025-01-01 00:15:00,AGV_038,136.921,AUTO,AUTO
2025-01-01 00:15:00,AGV_039,149.522,AUTO,AUTO
2025-01-01 00:15:00,AGV_040,136.379,AUTO,AUTO
2025-01-01 00:15:00,AGV_042,134.579,AUTO,AUTO
2025-01-01 00:15:00,AGV_045,129.488,AUTO,AUTO
2025-01-01 00:15:00,AGV_046,159.634,AUTO,AUTO
2025-01-01 00:15:00,AGV_047,160.443,AUTO,AUTO
2025-01-01 00:15:00,AGV_049,148.105,AUTO,AUTO
2025-01-01 00:15:00,AGV_051,156.354,AUTO,AUTO
2025-01-01 00:15:00,AGV_053,151.262,AUTO,AUTO
2025-01-01 00:15:00,AGV_056,141.3,AUTO,AUTO
2025-01-01 00:15:00,AGV_059,131.643,AUTO,AUTO
2025-01-01 00:15:00,AGV_060,161.658,AUTO,AUTO
2025-01-01 00:15:00,AGV_062,135.499,AUTO,AUTO
2025-01-01 00:15:00,AGV_067,144.224,AUTO,AUTO
2025-01-01 00:15:00,AGV_069,146.101,AUTO,AUTO
2025-01-01 00:15:00,AGV_070,149.037,AUTO,AUTO
2025-01-01 00:15:00,AGV_072,149.586,AUTO,AUTO
2025-01-01 00:15:00,AGV_078,131.456,AUTO,AUTO
2025-01-01 00:15:00,AGV_080,147.052,AUTO,AUTO
2025-01-01 00:15:00,AGV_081,139.167,AUTO,AUTO
2025-01-01 00:15:00,AGV_086,172.193,AUTO,AUTO
2025-01-01 00:15:00,AGV_094,142.458,AUTO,AUTO
2025-01-01 00:15:00,AGV_098,147.493,AUTO,AUTO
2025-01-01 00:15:00,AGV_101,146.257,AUTO,AUTO
2025-01-01 00:15:00,AGV_103,126.886,AUTO,AUTO
2025-01-01 00:15:00,AGV_104,134.486,AUTO,AUTO
2025-01-01 00:15:00,AGV_111,127.809,AUTO,AUTO
2025-01-01 00:15:00,AGV_112,154.8,AUTO,AUTO
2025-01-01 00:15:00,AGV_115,145.709,AUTO,AUTO
2025-01-01 00:15:00,AGV_121,139.004,AUTO,AUTO
2025-01-01 00:15:00,AGV_125,125.604,AUTO,AUTO
2025-01-01 00:15:00,AGV_130,147.117,AUTO,AUTO
2025-01-01 00:20:00,AGV_006,149.997,AUTO,AUTO
2025-01-01 00:20:00,AGV_013,147.915,AUTO,AUTO
2025-01-01 00:20:00,AGV_014,143.776,AUTO,AUTO
2025-01-01 00:20:00,AGV_019,142.093,AUTO,AUTO
2025-01-01 00:20:00,AGV_023,138.127,AUTO,AUTO
2025-01-01 00:20:00,AGV_025,148.326,AUTO,AUTO
2025-01-01 00:20:00,AGV_028,128.621,AUTO,AUTO
2025-01-01 00:20:00,AGV_029,122.748,AUTO,AUTO
2025-01-01 00:20:00,AGV_030,135.531,AUTO,AUTO
2025-01-01 00:20:00,AGV_038,131.878,AUTO,AUTO
2025-01-01 00:20:00,AGV_039,144.105,AUTO,AUTO
2025-01-01 00:20:00,AGV_047,154.13,AUTO,AUTO
2025-01-01 00:20:00,AGV_049,143.531,AUTO,AUTO
2025-01-01 00:20:00,AGV_051,150.678,AUTO,AUTO
2025-01-01 00:20:00,AGV_053,145.892,AUTO,AUTO
2025-01-01 00:20:00,AGV_060,155.121,AUTO,AUTO
2025-01-01 00:20:00,AGV_061,133.417,AUTO,AUTO
2025-01-01 00:20:00,AGV_062,131.073,AUTO,AUTO
2025-01-01 00:20:00,AGV_069,141.276,AUTO,AUTO
2025-01-01 00:20:00,AGV_070,143.75,AUTO,AUTO
2025-01-01 00:20:00,AGV_078,127.185,AUTO,AUTO
2025-01-01 00:20:00,AGV_079,128.731,AUTO,AUTO
2025-01-01 00:20:00,AGV_081,134.205,AUTO,AUTO
2025-01-01 00:20:00,AGV_096,135.287,AUTO,AUTO
2025-01-01 00:20:00,AGV_102,141.561,AUTO,AUTO
2025-01-01 00:20:00,AGV_104,129.893,AUTO,AUTO
2025-01-01 00:20:00,AGV_106,154.665,AUTO,AUTO
2025-01-01 00:20:00,AGV_110,143.606,AUTO,AUTO
2025-01-01 00:20:00,AGV_113,138.176,AUTO,AUTO
2025-01-01 00:20:00,AGV_115,140.588,AUTO,AUTO
2025-01-01 00:20:00,AGV_121,134.555,AUTO,AUTO
2025-01-01 00:20:00,AGV_123,142.361,AUTO,AUTO
2025-01-01 00:20:00,AGV_125,121.421,AUTO,AUTO
2025-01-01 00:25:00,AGV_003,133.91,AUTO,AUTO
2025-01-01 00:25:00,AGV_008,127.075,AUTO,AUTO
2025-01-01 00:25:00,AGV_013,147.915,AUTO,AUTO
2025-01-01 00:25:00,AGV_014,146.21,AUTO,AUTO
2025-01-01 00:25:00,AGV_028,130.675,AUTO,AUTO
2025-01-01 00:25:00,AGV_029,124.966,AUTO,AUTO
2025-01-01 00:25:00,AGV_033,141.023,AUTO,AUTO
2025-01-01 00:25:00,AGV_036,138.657,AUTO,AUTO
2025-01-01 00:25:00,AGV_046,160.526,AUTO,AUTO
2025-01-01 00:25:00,AGV_049,145.672,AUTO,AUTO
2025-01-01 00:25:00,AGV_051,152.767,AUTO,AUTO
2025-01-01 00:25:00,AGV_061,135.669,AUTO,AUTO
2025-01-01 00:25:00,AGV_068,144.513,AUTO,AUTO
2025-01-01 00:25:00,AGV_069,143.695,AUTO,AUTO
2025-01-01 00:25:00,AGV_081,136.228,AUTO,AUTO
2025-01-01 00:25:00,AGV_086,173.128,AUTO,AUTO
2025-01-01 00:25:00,AGV_101,147.198,AUTO,AUTO
2025-01-01 00:25:00,AGV_102,143.126,AUTO,AUTO
2025-01-01 00:25:00,AGV_103,128.369,AUTO,AUTO
2025-01-01 00:25:00,AGV_111,129.146,AUTO,AUTO
2025-01-01 00:25:00,AGV_112,156.096,AUTO,AUTO
2025-01-01 00:25:00,AGV_113,139.27,AUTO,AUTO
2025-01-01 00:25:00,AGV_116,137.086,AUTO,AUTO
2025-01-01 00:25:00,AGV_123,144.668,AUTO,AUTO
2025-01-01 00:25:00,AGV_125,123.694,AUTO,AUTO
2025-01-01 00:30:00,AGV_004,148.121,AUTO,AUTO
2025-01-01 00:30:00,AGV_012,133.235,AUTO,AUTO
2025-01-01 00:30:00,AGV_013,140.464,AUTO,AUTO
2025-01-01 00:30:00,AGV_014,133.89,AUTO,AUTO
2025-01-01 00:30:00,AGV_028,119.696,AUTO,AUTO
2025-01-01 00:30:00,AGV_033,129.102,AUTO,AUTO
2025-01-01 00:30:00,AGV_039,138.257,AUTO,AUTO
2025-01-01 00:30:00,AGV_051,139.543,AUTO,AUTO
2025-01-01 00:30:00,AGV_054,127.62,AUTO,AUTO
2025-01-01 00:30:00,AGV_060,148.289,AUTO,AUTO
2025-01-01 00:30:00,AGV_067,136.536,AUTO,AUTO
2025-01-01 00:30:00,AGV_069,131.766,AUTO,AUTO
2025-01-01 00:30:00,AGV_092,133.051,AUTO,AUTO
2025-01-01 00:30:00,AGV_101,134.473,AUTO,AUTO
2025-01-01 00:30:00,AGV_102,130.651,AUTO,AUTO
2025-01-01 00:30:00,AGV_106,147.682,AUTO,AUTO
2025-01-01 00:30:00,AGV_112,142.38,AUTO,AUTO
2025-01-01 00:30:00,AGV_113,128.478,AUTO,AUTO
2025-01-01 00:30:00,AGV_118,131.307,AUTO,AUTO
2025-01-01 00:30:00,AGV_121,129.526,AUTO,AUTO
2025-01-01 00:30:00,AGV_123,132.387,AUTO,AUTO
2025-01-01 00:30:00,AGV_124,134.578,AUTO,AUTO
2025-01-01 00:35:00,AGV_004,148.971,AUTO,AUTO
2025-01-01 00:35:00,AGV_013,141.808,AUTO,AUTO
2025-01-01 00:35:00,AGV_038,131.604,AUTO,AUTO
2025-01-01 00:35:00,AGV_039,139.745,AUTO,AUTO
2025-01-01 00:35:00,AGV_049,139.192,AUTO,AUTO
2025-01-01 00:35:00,AGV_053,145.717,AUTO,AUTO
2025-01-01 00:35:00,AGV_066,128.581,AUTO,AUTO
2025-01-01 00:35:00,AGV_086,164.352,AUTO,AUTO
2025-01-01 00:35:00,AGV_095,137.974,AUTO,AUTO
2025-01-01 00:35:00,AGV_104,130.515,AUTO,AUTO
2025-01-01 00:35:00,AGV_109,142.658,AUTO,AUTO
2025-01-01 00:35:00,AGV_113,129.953,AUTO,AUTO
2025-01-01 00:35:00,AGV_124,135.676,AUTO,AUTO
2025-01-01 00:40:00,AGV_004,142.542,AUTO,AUTO
2025-01-01 00:40:00,AGV_013,135.975,AUTO,AUTO
2025-01-01 00:40:00,AGV_066,123.535,AUTO,AUTO
2025-01-01 00:40:00,AGV_070,142.373,AUTO,AUTO
2025-01-01 00:40:00,AGV_093,125.97,AUTO,AUTO
2025-01-01 00:40:00,AGV_094,140.56,AUTO,AUTO
2025-01-01 00:40:00,AGV_127,121.493,AUTO,AUTO
2025-01-01 00:50:00,AGV_020,131.423,AUTO,AUTO
2025-01-01 00:50:00,AGV_025,141.669,AUTO,AUTO
2025-01-01 00:50:00,AGV_031,147.229,AUTO,AUTO
2025-01-01 00:50:00,AGV_036,128.776,AUTO,AUTO
2025-01-01 00:50:00,AGV_047,148.174,AUTO,AUTO
2025-01-01 00:50:00,AGV_052,135.334,AUTO,AUTO
2025-01-01 00:50:00,AGV_057,139.297,AUTO,AUTO
2025-01-01 00:50:00,AGV_062,125.862,AUTO,AUTO
2025-01-01 00:50:00,AGV_080,140.217,AUTO,AUTO
2025-01-01 00:50:00,AGV_094,133.944,AUTO,AUTO
2025-01-01 00:50:00,AGV_110,139.529,AUTO,AUTO
2025-01-01 00:50:00,AGV_113,122.787,AUTO,AUTO
2025-01-01 00:55:00,AGV_004,143.097,AUTO,AUTO
2025-01-01 00:55:00,AGV_010,144.585,AUTO,AUTO
2025-01-01 00:55:00,AGV_063,144.938,AUTO,AUTO
2025-01-01 00:55:00,AGV_066,124.422,AUTO,AUTO
2025-01-01 00:55:00,AGV_110,143.106,AUTO,AUTO
2025-01-01 00:55:00,AGV_117,121.043,AUTO,AUTO
2025-01-01 00:55:00,AGV_121,134.078,AUTO,AUTO
2025-01-01 01:00:00,AGV_091,126.336,AUTO,AUTO
2025-01-01 01:05:00,AGV_028,116.686,AUTO,AUTO
2025-01-01 01:05:00,AGV_079,122.932,AUTO,AUTO
2025-01-01 01:05:00,AGV_106,142.12,AUTO,AUTO
2025-01-01 01:10:00,AGV_044,130.646,AUTO,AUTO
2025-01-01 01:10:00,AGV_126,134.765,AUTO,AUTO
2025-01-01 01:15:00,AGV_004,134.05,AUTO,AUTO
2025-01-01 01:15:00,AGV_006,146.883,AUTO,AUTO
2025-01-01 01:15:00,AGV_007,128.898,AUTO,AUTO
2025-01-01 01:15:00,AGV_017,138.804,AUTO,AUTO
2025-01-01 01:15:00,AGV_019,140.275,AUTO,AUTO
2025-01-01 01:15:00,AGV_023,133.414,AUTO,AUTO
2025-01-01 01:15:00,AGV_037,140.233,AUTO,AUTO
2025-01-01 01:15:00,AGV_042,130.257,AUTO,AUTO
2025-01-01 01:15:00,AGV_064,136.19,AUTO,AUTO
2025-01-01 01:15:00,AGV_071,143.412,AUTO,AUTO
2025-01-01 01:15:00,AGV_072,143.345,AUTO,AUTO
2025-01-01 01:15:00,AGV_074,136.401,AUTO,AUTO
2025-01-01 01:15:00,AGV_101,132.437,AUTO,AUTO
2025-01-01 01:15:00,AGV_103,121.88,AUTO,AUTO
2025-01-01 01:15:00,AGV_110,134.345,AUTO,AUTO
2025-01-01 01:15:00,AGV_115,138.176,AUTO,AUTO
2025-01-01 01:15:00,AGV_120,126.972,AUTO,AUTO
2025-01-01 01:20:00,AGV_026,111.335,AUTO,AUTO
2025-01-01 01:20:00,AGV_034,120.144,AUTO,AUTO
2025-01-01 01:25:00,AGV_069,129.039,AUTO,AUTO
2025-01-01 01:25:00,AGV_102,127.785,AUTO,AUTO
2025-01-01 01:30:00,AGV_058,136.462,AUTO,AUTO
2025-01-01 01:30:00,AGV_100,133.613,AUTO,AUTO
2025-01-01 01:30:00,AGV_104,127.773,AUTO,AUTO
2025-01-01 01:30:00,AGV_129,137.359,AUTO,AUTO
2025-01-01 01:35:00,AGV_015,135.508,AUTO,AUTO
2025-01-01 01:35:00,AGV_020,133.407,AUTO,AUTO
2025-01-01 01:35:00,AGV_027,144.57,AUTO,AUTO
2025-01-01 01:35:00,AGV_029,120.181,AUTO,AUTO
2025-01-01 01:35:00,AGV_043,146.698,AUTO,AUTO
2025-01-01 01:35:00,AGV_046,153.222,AUTO,AUTO
2025-01-01 01:35:00,AGV_059,128.875,AUTO,AUTO
2025-01-01 01:35:00,AGV_061,128.688,AUTO,AUTO
2025-01-01 01:35:00,AGV_086,160.566,AUTO,AUTO
2025-01-01 01:35:00,AGV_097,136.523,AUTO,AUTO
2025-01-01 01:40:00,AGV_049,128.221,AUTO,AUTO
2025-01-01 01:40:00,AGV_094,128.409,AUTO,AUTO
2025-01-01 01:45:00,AGV_005,132.229,AUTO,AUTO
2025-01-01 01:45:00,AGV_030,130.461,AUTO,AUTO
2025-01-01 01:45:00,AGV_032,119.124,AUTO,AUTO
2025-01-01 01:45:00,AGV_066,117.269,AUTO,AUTO
2025-01-01 01:45:00,AGV_067,135.959,AUTO,AUTO
2025-01-01 01:45:00,AGV_077,123.431,AUTO,AUTO
2025-01-01 01:45:00,AGV_080,138.933,AUTO,AUTO
2025-01-01 01:45:00,AGV_095,129.777,AUTO,AUTO
2025-01-01 01:45:00,AGV_096,130.589,AUTO,AUTO
2025-01-01 01:45:00,AGV_111,119.486,AUTO,AUTO
2025-01-01 01:45:00,AGV_113,121.826,AUTO,AUTO
2025-01-01 01:45:00,AGV_114,129.901,AUTO,AUTO
2025-01-01 01:45:00,AGV_118,129.933,AUTO,AUTO
2025-01-01 01:50:00,AGV_116,113.182,AUTO,AUTO
2025-01-01 01:50:00,AGV_120,110.442,AUTO,AUTO
2025-01-01 01:55:00,AGV_012,130.717,AUTO,AUTO
2025-01-01 01:55:00,AGV_033,126.471,AUTO,AUTO
2025-01-01 01:55:00,AGV_048,141.763,AUTO,AUTO
2025-01-01 01:55:00,AGV_054,126.025,AUTO,AUTO
2025-01-01 01:55:00,AGV_060,145.003,AUTO,AUTO
2025-01-01 01:55:00,AGV_068,131.637,AUTO,AUTO
2025-01-01 01:55:00,AGV_075,136.169,AUTO,AUTO
2025-01-01 01:55:00,AGV_076,130.421,AUTO,AUTO
2025-01-01 01:55:00,AGV_081,128.017,AUTO,AUTO
2025-01-01 01:55:00,AGV_097,128.61,AUTO,AUTO
2025-01-01 01:55:00,AGV_108,125.75,AUTO,AUTO
2025-01-01 01:55:00,AGV_112,139.477,AUTO,AUTO
2025-01-01 01:55:00,AGV_125,114.534,AUTO,AUTO
2025-01-01 01:55:00,AGV_127,118.677,AUTO,AUTO
2025-01-01 02:00:00,AGV_017,124.635,AUTO,AUTO
2025-01-01 02:00:00,AGV_037,126.66,AUTO,AUTO
2025-01-01 02:05:00,AGV_036,118.05,AUTO,AUTO
2025-01-01 02:05:00,AGV_098,131.957,AUTO,AUTO
2025-01-01 02:10:00,AGV_081,112.028,AUTO,AUTO
2025-01-01 02:10:00,AGV_127,103.777,AUTO,AUTO
2025-01-01 02:15:00,AGV_076,121.798,AUTO,AUTO
2025-01-01 02:15:00,AGV_102,120.408,AUTO,AUTO
2025-01-01 02:15:00,AGV_109,129.167,AUTO,AUTO
2025-01-01 02:20:00,AGV_026,118.054,AUTO,AUTO
2025-01-01 02:20:00,AGV_031,143.036,AUTO,AUTO
2025-01-01 02:20:00,AGV_071,136.754,AUTO,AUTO
2025-01-01 02:20:00,AGV_074,131.472,AUTO,AUTO
2025-01-01 02:25:00,AGV_006,140.131,AUTO,AUTO
2025-01-01 02:25:00,AGV_025,136.967,AUTO,AUTO
2025-01-01 02:25:00,AGV_045,120.869,AUTO,AUTO
2025-01-01 02:30:00,AGV_053,132.275,AUTO,AUTO
2025-01-01 02:30:00,AGV_072,134.575,AUTO,AUTO
2025-01-01 02:35:00,AGV_009,128.748,AUTO,AUTO
2025-01-01 02:35:00,AGV_023,124.443,AUTO,AUTO
2025-01-01 02:35:00,AGV_029,110.21,AUTO,AUTO
2025-01-01 02:35:00,AGV_049,122.489,AUTO,AUTO
2025-01-01 02:35:00,AGV_064,127.449,AUTO,AUTO
2025-01-01 02:35:00,AGV_092,125.512,AUTO,AUTO
2025-01-01 02:35:00,AGV_115,130.973,AUTO,AUTO
2025-01-01 02:40:00,AGV_008,116.347,AUTO,AUTO
2025-01-01 02:40:00,AGV_015,127.991,AUTO,AUTO
2025-01-01 02:40:00,AGV_056,133.506,AUTO,AUTO
2025-01-01 02:45:00,AGV_005,117.923,AUTO,AUTO
2025-01-01 02:45:00,AGV_069,117.165,AUTO,AUTO
2025-01-01 02:45:00,AGV_081,112.33,AUTO,AUTO
2025-01-01 02:45:00,AGV_103,107.417,AUTO,AUTO
2025-01-01 02:45:00,AGV_105,142.108,AUTO,AUTO
2025-01-01 02:45:00,AGV_128,114.895,AUTO,AUTO
2025-01-01 02:50:00,AGV_037,133.72,AUTO,AUTO
2025-01-01 02:50:00,AGV_057,135.201,AUTO,AUTO
2025-01-01 02:50:00,AGV_076,122.54,AUTO,AUTO
2025-01-01 02:50:00,AGV_093,117.659,AUTO,AUTO
2025-01-01 02:50:00,AGV_113,117.501,AUTO,AUTO
2025-01-01 02:55:00,AGV_030,118.639,AUTO,AUTO
2025-01-01 02:55:00,AGV_044,119.372,AUTO,AUTO
2025-01-01 02:55:00,AGV_073,125.114,AUTO,AUTO
2025-01-01 03:00:00,AGV_001,121.372,AUTO,AUTO
2025-01-01 03:00:00,AGV_043,129.769,AUTO,AUTO
2025-01-01 03:00:00,AGV_075,123.69,AUTO,AUTO
2025-01-01 03:05:00,AGV_034,123.794,AUTO,AUTO
2025-01-01 03:05:00,AGV_040,123.623,AUTO,AUTO
2025-01-01 03:05:00,AGV_042,120.366,AUTO,AUTO
2025-01-01 03:05:00,AGV_077,114.74,AUTO,AUTO
2025-01-01 03:05:00,AGV_082,125.58,AUTO,AUTO
2025-01-01 03:05:00,AGV_084,128.151,AUTO,AUTO
2025-01-01 03:05:00,AGV_117,107.636,AUTO,AUTO
2025-01-01 03:05:00,AGV_130,134.042,AUTO,AUTO
2025-01-01 03:10:00,AGV_028,106.686,AUTO,AUTO
2025-01-01 03:10:00,AGV_063,125.355,AUTO,AUTO
2025-01-01 03:10:00,AGV_078,112.262,AUTO,AUTO
2025-01-01 03:10:00,AGV_102,114.462,AUTO,AUTO
2025-01-01 03:10:00,AGV_104,113.215,AUTO,AUTO
2025-01-01 03:10:00,AGV_123,118.547,AUTO,AUTO
2025-01-01 03:15:00,AGV_032,108.593,AUTO,AUTO
2025-01-01 03:15:00,AGV_050,109.975,AUTO,AUTO
2025-01-01 03:15:00,AGV_056,123.75,AUTO,AUTO
2025-01-01 03:15:00,AGV_064,120.467,AUTO,AUTO
2025-01-01 03:15:00,AGV_108,115.253,AUTO,AUTO
2025-01-01 03:15:00,AGV_114,117.728,AUTO,AUTO
2025-01-01 03:15:00,AGV_119,122.158,AUTO,AUTO
2025-01-01 03:15:00,AGV_124,117.548,AUTO,AUTO
2025-01-01 03:20:00,AGV_079,114.478,AUTO,AUTO
2025-01-01 03:20:00,AGV_083,126.286,AUTO,AUTO
