timestamp,pcc_kw
2025-01-01 16:05:00,14156.855
2025-01-01 16:10:00,13184.537
2025-01-01 16:15:00,13106.588
2025-01-01 16:20:00,13348.845
2025-01-01 16:25:00,13061.396
2025-01-01 16:30:00,13093.265
2025-01-01 16:35:00,13621.996
2025-01-01 16:40:00,12873.111
2025-01-01 16:45:00,13142.379
2025-01-01 16:50:00,13034.481
2025-01-01 16:55:00,12645.64
2025-01-01 17:00:00,13538.834
2025-01-01 17:05:00,13525.652
2025-01-01 17:10:00,12677.395
2025-01-01 17:15:00,12480.916
2025-01-01 17:20:00,12570.357
2025-01-01 17:25:00,13317.665
2025-01-01 17:30:00,13299.373
2025-01-01 17:35:00,12255.364
2025-01-01 17:40:00,13384.537
2025-01-01 17:45:00,12322.888
2025-01-01 17:50:00,12389.494
2025-01-01 17:55:00,12384.88
2025-01-01 18:00:00,11660.819
2025-01-01 18:05:00,12033.915
2025-01-01 18:10:00,11588.409
2025-01-01 18:15:00,11695.047
2025-01-01 18:20:00,11508.185
2025-01-01 18:25:00,11601.604
2025-01-01 18:30:00,11526.468
2025-01-01 18:35:00,11687.576
2025-01-01 18:40:00,11606.482
2025-01-01 18:45:00,11643.264
2025-01-01 18:50:00,11080.785
2025-01-01 18:55:00,11520.947
2025-01-01 19:00:00,11248.334
2025-01-01 19:05:00,11284.409
2025-01-01 19:10:00,10979.358
2025-01-01 19:15:00,11037.267
2025-01-01 19:20:00,11059.976
2025-01-01 19:25:00,10967.497
2025-01-01 19:30:00,11146.757
2025-01-01 19:35:00,11340.964
2025-01-01 19:40:00,11305.028
2025-01-01 19:45:00,10637.222
2025-01-01 19:50:00,10867.249
2025-01-01 19:55:00,10780.503
2025-01-01 20:00:00,11887.054
2025-01-01 20:05:00,10880.347
2025-01-01 20:10:00,11008.621
2025-01-01 20:15:00,10609.751
2025-01-01 20:20:00,10855.4
2025-01-01 20:25:00,10852.763
2025-01-01 20:30:00,11017.169
2025-01-01 20:35:00,11117.493
2025-01-01 20:40:00,10705.934
2025-01-01 20:45:00,11112.564
2025-01-01 20:50:00,10918.096
2025-01-01 20:55:00,10746.705
2025-01-01 21:00:00,11638.561
2025-01-01 21:05:00,12294.563
2025-01-01 21:10:00,12682.56
2025-01-01 21:15:00,12152.602
2025-01-01 21:20:00,11545.425
2025-01-01 21:25:00,12249.438
2025-01-01 21:30:00,11800.309
2025-01-01 21:35:00,11830.623
2025-01-01 21:40:00,12322.853
2025-01-01 21:45:00,11924.962
2025-01-01 21:50:00,12223.992
2025-01-01 21:55:00,12089.044
2025-01-01 22:00:00,11321.838
2025-01-01 22:05:00,11113.591
2025-01-01 22:10:00,11396.487
2025-01-01 22:15:00,11805.879
2025-01-01 22:20:00,11966.253
2025-01-01 22:25:00,11753.103
2025-01-01 22:30:00,12664.07
2025-01-01 22:35:00,11130.718
2025-01-01 22:40:00,11599.189
2025-01-01 22:45:00,11327.38
2025-01-01 22:50:00,11692.43
2025-01-01 22:55:00,12549.963
2025-01-01 23:00:00,11027.142
2025-01-01 23:05:00,12417.905
2025-01-01 23:10:00,11419.966
2025-01-01 23:15:00,10959.59
2025-01-01 23:20:00,11178.903
2025-01-01 23:25:00,11026.723
2025-01-01 23:30:00,12027.019
2025-01-01 23:35:00,11685.465
2025-01-01 23:40:00,10624.192
2025-01-01 23:45:00,11320.647
2025-01-01 23:50:00,11744.451
2025-01-01 23:55:00,11083.173
2025-01-02 00:00:00,21832.657
2025-01-02 00:05:00,19598.458
2025-01-02 00:10:00,17030.042
2025-01-02 00:15:00,15895.207
2025-01-02 00:20:00,15000.304
2025-01-02 00:25:00,10877.568
2025-01-02 00:30:00,15986.138
2025-01-02 00:35:00,10275.953
2025-01-02 00:40:00,13414.253
2025-01-02 00:45:00,12500.383
2025-01-02 00:50:00,12566.177
2025-01-02 00:55:00,12215.94
2025-01-02 01:00:00,12454.458
2025-01-02 01:05:00,10072.299
2025-01-02 01:10:00,11273.783
2025-01-02 01:15:00,10428.513
2025-01-02 01:20:00,10449.772
2025-01-02 01:25:00,10351.982
2025-01-02 01:30:00,10201.162
2025-01-02 01:35:00,10640.077
2025-01-02 01:40:00,12896.57
2025-01-02 01:45:00,12803.123
2025-01-02 01:50:00,10258.138
2025-01-02 01:55:00,11293.011
2025-01-02 02:00:00,10860.722
2025-01-02 02:05:00,10539.613
2025-01-02 02:10:00,10493.789
2025-01-02 02:15:00,10362.577
2025-01-02 02:20:00,11130.159
2025-01-02 02:25:00,10447.971
2025-01-02 02:30:00,10591.873
2025-01-02 02:35:00,10905.6
2025-01-02 02:40:00,10557.94
2025-01-02 02:45:00,10857.857
2025-01-02 02:50:00,11163.11
2025-01-02 02:55:00,10782.702
2025-01-02 03:00:00,11008.954
2025-01-02 03:05:00,10612.048
2025-01-02 03:10:00,11013.556
2025-01-02 03:15:00,11423.99
2025-01-02 03:20:00,11561.765
2025-01-02 03:25:00,10991.426
2025-01-02 03:30:00,11091.167
2025-01-02 03:35:00,11513.09
2025-01-02 03:40:00,11123.876
2025-01-02 03:45:00,11410.886
2025-01-02 03:50:00,12277.678
2025-01-02 03:55:00,11792.073
2025-01-02 04:00:00,11491.711
2025-01-02 04:05:00,11273.512
2025-01-02 04:10:00,11334.236
2025-01-02 04:15:00,11564.867
2025-01-02 04:20:00,12201.117
2025-01-02 04:25:00,11717.343
2025-01-02 04:30:00,11958.028
2025-01-02 04:35:00,11486.534
2025-01-02 04:40:00,11763.912
2025-01-02 04:45:00,11761.554
2025-01-02 04:50:00,12020.867
2025-01-02 04:55:00,11830.233
2025-01-02 05:00:00,11679.479
2025-01-02 05:05:00,11690.345
2025-01-02 05:10:00,11925.754
2025-01-02 05:15:00,12090.92
2025-01-02 05:20:00,11825.26
2025-01-02 05:25:00,12422.28
2025-01-02 05:30:00,12400.15
2025-01-02 05:35:00,11730.248
2025-01-02 05:40:00,12638.233
2025-01-02 05:45:00,12132.568
2025-01-02 05:50:00,11853.848
2025-01-02 05:55:00,12332.785
2025-01-02 06:00:00,11620.31
2025-01-02 06:05:00,12281.023
2025-01-02 06:10:00,12177.313
2025-01-02 06:15:00,12397.567
2025-01-02 06:20:00,12674.64
2025-01-02 06:25:00,12151.267
2025-01-02 06:30:00,11578.968
2025-01-02 06:35:00,12745.335
2025-01-02 06:40:00,12719.293
2025-01-02 06:45:00,12496.651
2025-01-02 06:50:00,12427.49
2025-01-02 06:55:00,12279.275
2025-01-02 07:00:00,12623.581
2025-01-02 07:05:00,12874.88
2025-01-02 07:10:00,12282.207
2025-01-02 07:15:00,12618.25
2025-01-02 07:20:00,13015.556
2025-01-02 07:25:00,13243.539
2025-01-02 07:30:00,12647.081
2025-01-02 07:35:00,12460.579
2025-01-02 07:40:00,12154.492
2025-01-02 07:45:00,12782.368
2025-01-02 07:50:00,12489.769
2025-01-02 07:55:00,12778.499
2025-01-02 08:00:00,12280.403
2025-01-02 08:05:00,12586.524
2025-01-02 08:10:00,12501.064
2025-01-02 08:15:00,13642.18
2025-01-02 08:20:00,13130.24
2025-01-02 08:25:00,13024.963
2025-01-02 08:30:00,12570.136
2025-01-02 08:35:00,12902.211
2025-01-02 08:40:00,12948.962
2025-01-02 08:45:00,13272.075
2025-01-02 08:50:00,13139.353
2025-01-02 08:55:00,13320.641
2025-01-02 09:00:00,12760.936
2025-01-02 09:05:00,12401.791
2025-01-02 09:10:00,12940.423
2025-01-02 09:15:00,12635.047
2025-01-02 09:20:00,12922.847
2025-01-02 09:25:00,12985.885
2025-01-02 09:30:00,12677.553
2025-01-02 09:35:00,12770.961
2025-01-02 09:40:00,12869.551
2025-01-02 09:45:00,12880.856
2025-01-02 09:50:00,12749.75
2025-01-02 09:55:00,12907.976
2025-01-02 10:00:00,12898.949
2025-01-02 10:05:00,12978.363
2025-01-02 10:10:00,13077.87
2025-01-02 10:15:00,12950.569
2025-01-02 10:20:00,13179.268
2025-01-02 10:25:00,12967.486
2025-01-02 10:30:00,12708.509
2025-01-02 10:35:00,13007.885
2025-01-02 10:40:00,13166.215
2025-01-02 10:45:00,13075.035
2025-01-02 10:50:00,13000.017
2025-01-02 10:55:00,13089.848
2025-01-02 11:00:00,13372.686
2025-01-02 11:05:00,12767.883
2025-01-02 11:10:00,12850.972
2025-01-02 11:15:00,13183.108
2025-01-02 11:20:00,13194.145
2025-01-02 11:25:00,13123.975
2025-01-02 11:30:00,13205.787
2025-01-02 11:35:00,12979.709
2025-01-02 11:40:00,13430.214
2025-01-02 11:45:00,12881.259
2025-01-02 11:50:00,12993.908
2025-01-02 11:55:00,13223.715
2025-01-02 12:00:00,14458.645
2025-01-02 12:05:00,14230.15
2025-01-02 12:10:00,13933.519
2025-01-02 12:15:00,13547.443
2025-01-02 12:20:00,13068.268
2025-01-02 12:25:00,14047.281
2025-01-02 12:30:00,13484.673
2025-01-02 12:35:00,12760.724
2025-01-02 12:40:00,13978.268
2025-01-02 12:45:00,13574.156
2025-01-02 12:50:00,14218.966
2025-01-02 12:55:00,13756.424
2025-01-02 13:00:00,14298.711
2025-01-02 13:05:00,13650.327
2025-01-02 13:10:00,13973.047
2025-01-02 13:15:00,13966.464
2025-01-02 13:20:00,13316.586
2025-01-02 13:25:00,13499.921
2025-01-02 13:30:00,13910.207
2025-01-02 13:35:00,13735.844
2025-01-02 13:40:00,13459.389
2025-01-02 13:45:00,13991.36
2025-01-02 13:50:00,14323.075
2025-01-02 13:55:00,13854.836
2025-01-02 14:00:00,14134.159
2025-01-02 14:05:00,13748.199
2025-01-02 14:10:00,13881.1
2025-01-02 14:15:00,13623.794
2025-01-02 14:20:00,14221.849
2025-01-02 14:25:00,13820.151
2025-01-02 14:30:00,13699.803
2025-01-02 14:35:00,13527.849
2025-01-02 14:40:00,13113.133
2025-01-02 14:45:00,13140.08
2025-01-02 14:50:00,13491.566
2025-01-02 14:55:00,13613.768
2025-01-02 15:00:00,13600.006
2025-01-02 15:05:00,13510.812
2025-01-02 15:10:00,13833.312
2025-01-02 15:15:00,13715.613
2025-01-02 15:20:00,13196.225
2025-01-02 15:25:00,13843.756
2025-01-02 15:30:00,13340.373
2025-01-02 15:35:00,13413.676
2025-01-02 15:40:00,13633.92
2025-01-02 15:45:00,13510.364
2025-01-02 15:50:00,13898.745
2025-01-02 15:55:00,13349.015
2025-01-02 16:00:00,13302.291
2025-01-02 16:05:00,13576.326
2025-01-02 16:10:00,13096.96
2025-01-02 16:15:00,12963.71
2025-01-02 16:20:00,13618.352
2025-01-02 16:25:00,13384.714
2025-01-02 16:30:00,13790.961
2025-01-02 16:35:00,13478.244
2025-01-02 16:40:00,13138.958
2025-01-02 16:45:00,13330.955
2025-01-02 16:50:00,12929.835
2025-01-02 16:55:00,13173.632
2025-01-02 17:00:00,12747.143
2025-01-02 17:05:00,13326.507
2025-01-02 17:10:00,13262.658
2025-01-02 17:15:00,12987.964
2025-01-02 17:20:00,12517.884
2025-01-02 17:25:00,12554.404
2025-01-02 17:30:00,12950.456
2025-01-02 17:35:00,12959.533
2025-01-02 17:40:00,12755.922
2025-01-02 17:45:00,12320.371
2025-01-02 17:50:00,12731.008
2025-01-02 17:55:00,12618.07
2025-01-02 18:00:00,11463.011
2025-01-02 18:05:00,11572.284
2025-01-02 18:10:00,11600.627
2025-01-02 18:15:00,11362.68
2025-01-02 18:20:00,11367.3
2025-01-02 18:25:00,11321.585
2025-01-02 18:30:00,11164.773
2025-01-02 18:35:00,11109.813
2025-01-02 18:40:00,10887.573
2025-01-02 18:45:00,11529.416
2025-01-02 18:50:00,11182.977
2025-01-02 18:55:00,11566.611
2025-01-02 19:00:00,11450.326
2025-01-02 19:05:00,11452.538
2025-01-02 19:10:00,11293.963
2025-01-02 19:15:00,11652.912
2025-01-02 19:20:00,11363.999
2025-01-02 19:25:00,11418.968
2025-01-02 19:30:00,11004.271
2025-01-02 19:35:00,10718.994
2025-01-02 19:40:00,11844.078
2025-01-02 19:45:00,10933.851
2025-01-02 19:50:00,11387.629
2025-01-02 19:55:00,11185.738
2025-01-02 20:00:00,10917.921
2025-01-02 20:05:00,11273.561
2025-01-02 20:10:00,11276.014
2025-01-02 20:15:00,10784.987
2025-01-02 20:20:00,11158.6
2025-01-02 20:25:00,10919.916
2025-01-02 20:30:00,10926.163
2025-01-02 20:35:00,11312.421
2025-01-02 20:40:00,10901.028
2025-01-02 20:45:00,11225.165
2025-01-02 20:50:00,10984.882
2025-01-02 20:55:00,11015.035
2025-01-02 21:00:00,11905.222
2025-01-02 21:05:00,12223.286
2025-01-02 21:10:00,11377.373
2025-01-02 21:15:00,12701.079
2025-01-02 21:20:00,11940.966
2025-01-02 21:25:00,12248.389
2025-01-02 21:30:00,11561.11
2025-01-02 21:35:00,11096.068
2025-01-02 21:40:00,12120.922
2025-01-02 21:45:00,11436.642
2025-01-02 21:50:00,11476.459
2025-01-02 21:55:00,12492.41
2025-01-02 22:00:00,12026.176
2025-01-02 22:05:00,12709.082
2025-01-02 22:10:00,11349.501
2025-01-02 22:15:00,11286.675
2025-01-02 22:20:00,12139.674
2025-01-02 22:25:00,11323.766
2025-01-02 22:30:00,11772.718
2025-01-02 22:35:00,12197.908
2025-01-02 22:40:00,11388.582
2025-01-02 22:45:00,11417.797
2025-01-02 22:50:00,11100.797
2025-01-02 22:55:00,11138.127
2025-01-02 23:00:00,11218.446
2025-01-02 23:05:00,11452.676
2025-01-02 23:10:00,11870.777
2025-01-02 23:15:00,12013.547
2025-01-02 23:20:00,11484.789
2025-01-02 23:25:00,11055.321
2025-01-02 23:30:00,11247.859
2025-01-02 23:35:00,11205.494
2025-01-02 23:40:00,11068.97
2025-01-02 23:45:00,10454.602
2025-01-02 23:50:00,11320.118
2025-01-02 23:55:00,10701.962
2025-01-03 00:00:00,23424.96
2025-01-03 00:05:00,20621.763
2025-01-03 00:10:00,16617.37
2025-01-03 00:15:00,16686.296
2025-01-03 00:20:00,10474.736
2025-01-03 00:25:00,14408.635
2025-01-03 00:30:00,13210.817
2025-01-03 00:35:00,10064.588
2025-01-03 00:40:00,10585.138
2025-01-03 00:45:00,11312.664
2025-01-03 00:50:00,10296.428
2025-01-03 00:55:00,11707.39
2025-01-03 01:00:00,10303.415
2025-01-03 01:05:00,10384.771
2025-01-03 01:10:00,10299.379
2025-01-03 01:15:00,10496.731
2025-01-03 01:20:00,10675.9
2025-01-03 01:25:00,10923.018
2025-01-03 01:30:00,10877.097
2025-01-03 01:35:00,11275.37
2025-01-03 01:40:00,10669.508
2025-01-03 01:45:00,10698.686
2025-01-03 01:50:00,11020.141
2025-01-03 01:55:00,12188.232
2025-01-03 02:00:00,11431.74
2025-01-03 02:05:00,10656.15
2025-01-03 02:10:00,11068.726
2025-01-03 02:15:00,10301.041
2025-01-03 02:20:00,10864.194
2025-01-03 02:25:00,10994.017
2025-01-03 02:30:00,10658.452
2025-01-03 02:35:00,10529.428
2025-01-03 02:40:00,11244.201
2025-01-03 02:45:00,11178.965
2025-01-03 02:50:00,10620.156
2025-01-03 02:55:00,11307.554
2025-01-03 03:00:00,11107.359
2025-01-03 03:05:00,10522.673
2025-01-03 03:10:00,11739.378
2025-01-03 03:15:00,11231.136
2025-01-03 03:20:00,11390.377
2025-01-03 03:25:00,11261.967
2025-01-03 03:30:00,11390.285
2025-01-03 03:35:00,10940.758
2025-01-03 03:40:00,11017.902
2025-01-03 03:45:00,11461.542
2025-01-03 03:50:00,11414.346
2025-01-03 03:55:00,11626.491
2025-01-03 04:00:00,11491.581
2025-01-03 04:05:00,10746.062
2025-01-03 04:10:00,12078.987
2025-01-03 04:15:00,11158.769
2025-01-03 04:20:00,12061.741
2025-01-03 04:25:00,12413.138
2025-01-03 04:30:00,11110.375
2025-01-03 04:35:00,11777.223
2025-01-03 04:40:00,11988.778
2025-01-03 04:45:00,11946.976
2025-01-03 04:50:00,12070.021
2025-01-03 04:55:00,11482.519
2025-01-03 05:00:00,11676.934
2025-01-03 05:05:00,11893.794
2025-01-03 05:10:00,11176.661
2025-01-03 05:15:00,11864.105
2025-01-03 05:20:00,12394.685
2025-01-03 05:25:00,12590.543
2025-01-03 05:30:00,12306.862
2025-01-03 05:35:00,11951.893
2025-01-03 05:40:00,12502.269
2025-01-03 05:45:00,12488.236
2025-01-03 05:50:00,12332.508
2025-01-03 05:55:00,12274.306
2025-01-03 06:00:00,12143.7
2025-01-03 06:05:00,12025.576
2025-01-03 06:10:00,11742.349
2025-01-03 06:15:00,11616.566
2025-01-03 06:20:00,12167.691
2025-01-03 06:25:00,11754.87
2025-01-03 06:30:00,12010.35
2025-01-03 06:35:00,12027.63
2025-01-03 06:40:00,12512.343
2025-01-03 06:45:00,12044.26
2025-01-03 06:50:00,12310.932
2025-01-03 06:55:00,11860.486
2025-01-03 07:00:00,11862.453
2025-01-03 07:05:00,12487.887
2025-01-03 07:10:00,13175.073
2025-01-03 07:15:00,12405.657
2025-01-03 07:20:00,12768.186
2025-01-03 07:25:00,12500.408
2025-01-03 07:30:00,12793.315
2025-01-03 07:35:00,12836.769
2025-01-03 07:40:00,12847.365
2025-01-03 07:45:00,12664.492
2025-01-03 07:50:00,13312.452
2025-01-03 07:55:00,12753.28
2025-01-03 08:00:00,12693.791
2025-01-03 08:05:00,13181.951
2025-01-03 08:10:00,13075.653
2025-01-03 08:15:00,13338.989
2025-01-03 08:20:00,12458.682
2025-01-03 08:25:00,12754.292
2025-01-03 08:30:00,12639.417
2025-01-03 08:35:00,13186.402
2025-01-03 08:40:00,13161.553
2025-01-03 08:45:00,12735.998
2025-01-03 08:50:00,12782.945
2025-01-03 08:55:00,12922.605
2025-01-03 09:00:00,12659.807
2025-01-03 09:05:00,12828.543
2025-01-03 09:10:00,12699.207
2025-01-03 09:15:00,12357.396
2025-01-03 09:20:00,12424.603
2025-01-03 09:25:00,13026.857
2025-01-03 09:30:00,12635.106
2025-01-03 09:35:00,12571.163
2025-01-03 09:40:00,12715.003
2025-01-03 09:45:00,12725.057
2025-01-03 09:50:00,12583.176
2025-01-03 09:55:00,12822.444
2025-01-03 10:00:00,13190.424
2025-01-03 10:05:00,12849.544
2025-01-03 10:10:00,12929.451
2025-01-03 10:15:00,12727.425
2025-01-03 10:20:00,13089.214
2025-01-03 10:25:00,12921.624
2025-01-03 10:30:00,13036.98
2025-01-03 10:35:00,12950.149
2025-01-03 10:40:00,12806.004
2025-01-03 10:45:00,12924.307
2025-01-03 10:50:00,13282.798
2025-01-03 10:55:00,13127.52
2025-01-03 11:00:00,13202.568
2025-01-03 11:05:00,13222.405
2025-01-03 11:10:00,13147.585
2025-01-03 11:15:00,13586.432
2025-01-03 11:20:00,13165.19
2025-01-03 11:25:00,13065.203
2025-01-03 11:30:00,13214.632
2025-01-03 11:35:00,13054.644
2025-01-03 11:40:00,12913.048
2025-01-03 11:45:00,13177.201
2025-01-03 11:50:00,13389.638
2025-01-03 11:55:00,12937.707
2025-01-03 12:00:00,14231.883
2025-01-03 12:05:00,14426.23
2025-01-03 12:10:00,14100.571
2025-01-03 12:15:00,14012.367
2025-01-03 12:20:00,14362.19
2025-01-03 12:25:00,13517.576
2025-01-03 12:30:00,13784.296
2025-01-03 12:35:00,13723.886
2025-01-03 12:40:00,13859.5
2025-01-03 12:45:00,14367.532
2025-01-03 12:50:00,13892.04
2025-01-03 12:55:00,13905.424
2025-01-03 13:00:00,13909.445
2025-01-03 13:05:00,14118.55
2025-01-03 13:10:00,14100.703
2025-01-03 13:15:00,13542.737
2025-01-03 13:20:00,13404.164
2025-01-03 13:25:00,13791.412
2025-01-03 13:30:00,13861.64
2025-01-03 13:35:00,13654.977
2025-01-03 13:40:00,14180.713
2025-01-03 13:45:00,13611.414
2025-01-03 13:50:00,13923.904
2025-01-03 13:55:00,13852.529
2025-01-03 14:00:00,13376.303
2025-01-03 14:05:00,13696.004
2025-01-03 14:10:00,14092.863
2025-01-03 14:15:00,13385.129
2025-01-03 14:20:00,13612.569
2025-01-03 14:25:00,13914.143
2025-01-03 14:30:00,14150.822
2025-01-03 14:35:00,13553.5
2025-01-03 14:40:00,13320.886
2025-01-03 14:45:00,13372.219
2025-01-03 14:50:00,13695.652
2025-01-03 14:55:00,13874.141
2025-01-03 15:00:00,13000.753
2025-01-03 15:05:00,13895.933
2025-01-03 15:10:00,14170.994
2025-01-03 15:15:00,13997.525
2025-01-03 15:20:00,13743.157
2025-01-03 15:25:00,13294.992
2025-01-03 15:30:00,13246.3
2025-01-03 15:35:00,13718.162
2025-01-03 15:40:00,13676.373
2025-01-03 15:45:00,12981.713
2025-01-03 15:50:00,13177.503
2025-01-03 15:55:00,13418.633
2025-01-03 16:00:00,13315.215
2025-01-03 16:05:00,13398.051
2025-01-03 16:10:00,13512.895
2025-01-03 16:15:00,13760.344
2025-01-03 16:20:00,13230.831
2025-01-03 16:25:00,13783.793
2025-01-03 16:30:00,12504.494
2025-01-03 16:35:00,13079.089
