timestamp,ef_kg_per_kwh
2025-01-01 04:45:00,0.52154
2025-01-01 04:50:00,0.51761
2025-01-01 04:55:00,0.51737
2025-01-01 05:00:00,0.51733
2025-01-01 05:05:00,0.52255
2025-01-01 05:10:00,0.51124
2025-01-01 05:15:00,0.51976
2025-01-01 05:20:00,0.51919
2025-01-01 05:25:00,0.51862
2025-01-01 05:30:00,0.51793
2025-01-01 05:35:00,0.51146
2025-01-01 05:40:00,0.51652
2025-01-01 05:45:00,0.51461
2025-01-01 05:50:00,0.51799
2025-01-01 05:55:00,0.5168
2025-01-01 06:00:00,0.51027
2025-01-01 06:05:00,0.51012
2025-01-01 06:10:00,0.51091
2025-01-01 06:15:00,0.51976
2025-01-01 06:20:00,0.52009
2025-01-01 06:25:00,0.5197
2025-01-01 06:30:00,0.51679
2025-01-01 06:35:00,0.5167
2025-01-01 06:40:00,0.51773
2025-01-01 06:45:00,0.51882
2025-01-01 06:50:00,0.51574
2025-01-01 06:55:00,0.519
2025-01-01 07:00:00,0.51685
2025-01-01 07:05:00,0.50978
2025-01-01 07:10:00,0.50869
2025-01-01 07:15:00,0.51197
2025-01-01 07:20:00,0.51177
2025-01-01 07:25:00,0.51396
2025-01-01 07:30:00,0.51897
2025-01-01 07:35:00,0.51185
2025-01-01 07:40:00,0.5224
2025-01-01 07:45:00,0.50916
2025-01-01 07:50:00,0.51365
2025-01-01 07:55:00,0.50725
2025-01-01 08:00:00,0.50865
2025-01-01 08:05:00,0.51251
2025-01-01 08:10:00,0.51562
2025-01-01 08:15:00,0.51504
2025-01-01 08:20:00,0.50755
2025-01-01 08:25:00,0.51199
2025-01-01 08:30:00,0.51911
2025-01-01 08:35:00,0.50488
2025-01-01 08:40:00,0.50574
2025-01-01 08:45:00,0.51142
2025-01-01 08:50:00,0.5095
2025-01-01 08:55:00,0.50977
2025-01-01 09:00:00,0.50763
2025-01-01 09:05:00,0.51283
2025-01-01 09:10:00,0.51121
2025-01-01 09:15:00,0.50894
2025-01-01 09:20:00,0.51518
2025-01-01 09:25:00,0.50041
2025-01-01 09:30:00,0.51261
2025-01-01 09:35:00,0.508
2025-01-01 09:40:00,0.5089
2025-01-01 09:45:00,0.50783
2025-01-01 09:50:00,0.51033
2025-01-01 09:55:00,0.50623
2025-01-01 10:00:00,0.50906
2025-01-01 10:05:00,0.51118
2025-01-01 10:10:00,0.51003
2025-01-01 10:15:00,0.51186
2025-01-01 10:20:00,0.50922
2025-01-01 10:25:00,0.50953
2025-01-01 10:30:00,0.50742
2025-01-01 10:35:00,0.50547
2025-01-01 10:40:00,0.50779
2025-01-01 10:45:00,0.51014
2025-01-01 10:50:00,0.50986
2025-01-01 10:55:00,0.51012
2025-01-01 11:00:00,0.50924
2025-01-01 11:05:00,0.50884
2025-01-01 11:10:00,0.50757
2025-01-01 11:15:00,0.51045
2025-01-01 11:20:00,0.50691
2025-01-01 11:25:00,0.50851
2025-01-01 11:30:00,0.50682
2025-01-01 11:35:00,0.51427
2025-01-01 11:40:00,0.51025
2025-01-01 11:45:00,0.51068
2025-01-01 11:50:00,0.51295
2025-01-01 11:55:00,0.50862
2025-01-01 12:00:00,0.51578
2025-01-01 12:05:00,0.51002
2025-01-01 12:10:00,0.51622
2025-01-01 12:15:00,0.50642
2025-01-01 12:20:00,0.51388
2025-01-01 12:25:00,0.50833
2025-01-01 12:30:00,0.51388
2025-01-01 12:35:00,0.50945
2025-01-01 12:40:00,0.51344
2025-01-01 12:45:00,0.50802
2025-01-01 12:50:00,0.50676
2025-01-01 12:55:00,0.51582
2025-01-01 13:00:00,0.51943
2025-01-01 13:05:00,0.51333
2025-01-01 13:10:00,0.51063
2025-01-01 13:15:00,0.50812
2025-01-01 13:20:00,0.50946
2025-01-01 13:25:00,0.51193
2025-01-01 13:30:00,0.5141
2025-01-01 13:35:00,0.5074
2025-01-01 13:40:00,0.50749
2025-01-01 13:45:00,0.51789
2025-01-01 13:50:00,0.51277
2025-01-01 13:55:00,0.5149
2025-01-01 14:00:00,0.51258
2025-01-01 14:05:00,0.51683
2025-01-01 14:10:00,0.51129
2025-01-01 14:15:00,0.50994
2025-01-01 14:20:00,0.51303
2025-01-01 14:25:00,0.5149
2025-01-01 14:30:00,0.51515
2025-01-01 14:35:00,0.51435
2025-01-01 14:40:00,0.51612
2025-01-01 14:45:00,0.51595
2025-01-01 14:50:00,0.5145
2025-01-01 14:55:00,0.51298
2025-01-01 15:00:00,0.5123
2025-01-01 15:05:00,0.52133
2025-01-01 15:10:00,0.51506
2025-01-01 15:15:00,0.51832
2025-01-01 15:20:00,0.51787
2025-01-01 15:25:00,0.51453
2025-01-01 15:30:00,0.50879
2025-01-01 15:35:00,0.52167
2025-01-01 15:40:00,0.52087
2025-01-01 15:45:00,0.5256
2025-01-01 15:50:00,0.51415
2025-01-01 15:55:00,0.51974
2025-01-01 16:00:00,0.52101
2025-01-01 16:05:00,0.51414
2025-01-01 16:10:00,0.51911
2025-01-01 16:15:00,0.51964
2025-01-01 16:20:00,0.51658
2025-01-01 16:25:00,0.52395
2025-01-01 16:30:00,0.52502
2025-01-01 16:35:00,0.5174
2025-01-01 16:40:00,0.52089
2025-01-01 16:45:00,0.51785
2025-01-01 16:50:00,0.51392
2025-01-01 16:55:00,0.51891
2025-01-01 17:00:00,0.52323
2025-01-01 17:05:00,0.51576
2025-01-01 17:10:00,0.51939
2025-01-01 17:15:00,0.52063
2025-01-01 17:20:00,0.52379
2025-01-01 17:25:00,0.52208
2025-01-01 17:30:00,0.52291
2025-01-01 17:35:00,0.52316
2025-01-01 17:40:00,0.52634
2025-01-01 17:45:00,0.52763
2025-01-01 17:50:00,0.52151
2025-01-01 17:55:00,0.52365
2025-01-01 18:00:00,0.52108
2025-01-01 18:05:00,0.52032
2025-01-01 18:10:00,0.5266
2025-01-01 18:15:00,0.52121
2025-01-01 18:20:00,0.5215
2025-01-01 18:25:00,0.52129
2025-01-01 18:30:00,0.52356
2025-01-01 18:35:00,0.52392
2025-01-01 18:40:00,0.52144
2025-01-01 18:45:00,0.52998
2025-01-01 18:50:00,0.52446
2025-01-01 18:55:00,0.5193
2025-01-01 19:00:00,0.5276
2025-01-01 19:05:00,0.53334
2025-01-01 19:10:00,0.53087
2025-01-01 19:15:00,0.53133
2025-01-01 19:20:00,0.5284
2025-01-01 19:25:00,0.52368
2025-01-01 19:30:00,0.53277
2025-01-01 19:35:00,0.5232
2025-01-01 19:40:00,0.53084
2025-01-01 19:45:00,0.53602
2025-01-01 19:50:00,0.53455
2025-01-01 19:55:00,0.52676
2025-01-01 20:00:00,0.52962
2025-01-01 20:05:00,0.53475
2025-01-01 20:10:00,0.53244
2025-01-01 20:15:00,0.53242
2025-01-01 20:20:00,0.52199
2025-01-01 20:25:00,0.52612
2025-01-01 20:30:00,0.53334
2025-01-01 20:35:00,0.52936
2025-01-01 20:40:00,0.5251
2025-01-01 20:45:00,0.51845
2025-01-01 20:50:00,0.52399
2025-01-01 20:55:00,0.52641
2025-01-01 21:00:00,0.53025
2025-01-01 21:05:00,0.52943
2025-01-01 21:10:00,0.52433
2025-01-01 21:15:00,0.53071
2025-01-01 21:20:00,0.52858
2025-01-01 21:25:00,0.53684
2025-01-01 21:30:00,0.53429
2025-01-01 21:35:00,0.53123
2025-01-01 21:40:00,0.52926
2025-01-01 21:45:00,0.5258
2025-01-01 21:50:00,0.53256
2025-01-01 21:55:00,0.53302
2025-01-01 22:00:00,0.52571
2025-01-01 22:05:00,0.52974
2025-01-01 22:10:00,0.53578
2025-01-01 22:15:00,0.52957
2025-01-01 22:20:00,0.52721
2025-01-01 22:25:00,0.52821
2025-01-01 22:30:00,0.53822
2025-01-01 22:35:00,0.52854
2025-01-01 22:40:00,0.52532
2025-01-01 22:45:00,0.53241
2025-01-01 22:50:00,0.52979
2025-01-01 22:55:00,0.531
2025-01-01 23:00:00,0.52898
2025-01-01 23:05:00,0.52688
2025-01-01 23:10:00,0.54188
2025-01-01 23:15:00,0.52429
2025-01-01 23:20:00,0.52674
2025-01-01 23:25:00,0.53165
2025-01-01 23:30:00,0.53732
2025-01-01 23:35:00,0.52796
2025-01-01 23:40:00,0.53473
2025-01-01 23:45:00,0.52691
2025-01-01 23:50:00,0.52887
2025-01-01 23:55:00,0.5296
2025-01-02 00:00:00,0.52803
2025-01-02 00:05:00,0.53444
2025-01-02 00:10:00,0.52514
2025-01-02 00:15:00,0.52981
2025-01-02 00:20:00,0.53198
2025-01-02 00:25:00,0.52607
2025-01-02 00:30:00,0.52645
2025-01-02 00:35:00,0.52786
2025-01-02 00:40:00,0.53221
2025-01-02 00:45:00,0.53457
2025-01-02 00:50:00,0.52497
2025-01-02 00:55:00,0.52803
2025-01-02 01:00:00,0.52644
2025-01-02 01:05:00,0.52858
2025-01-02 01:10:00,0.53112
2025-01-02 01:15:00,0.52497
2025-01-02 01:20:00,0.52427
2025-01-02 01:25:00,0.53202
2025-01-02 01:30:00,0.52313
2025-01-02 01:35:00,0.52633
2025-01-02 01:40:00,0.52753
2025-01-02 01:45:00,0.52924
2025-01-02 01:50:00,0.52438
2025-01-02 01:55:00,0.52555
2025-01-02 02:00:00,0.52426
2025-01-02 02:05:00,0.52429
2025-01-02 02:10:00,0.52832
2025-01-02 02:15:00,0.51972
2025-01-02 02:20:00,0.52992
2025-01-02 02:25:00,0.527
2025-01-02 02:30:00,0.52597
2025-01-02 02:35:00,0.52708
2025-01-02 02:40:00,0.53184
2025-01-02 02:45:00,0.52606
2025-01-02 02:50:00,0.53542
2025-01-02 02:55:00,0.53001
2025-01-02 03:00:00,0.52392
2025-01-02 03:05:00,0.51888
2025-01-02 03:10:00,0.51522
2025-01-02 03:15:00,0.52453
2025-01-02 03:20:00,0.52719
2025-01-02 03:25:00,0.51477
2025-01-02 03:30:00,0.51792
2025-01-02 03:35:00,0.52206
2025-01-02 03:40:00,0.522
2025-01-02 03:45:00,0.52186
2025-01-02 03:50:00,0.51635
2025-01-02 03:55:00,0.51611
2025-01-02 04:00:00,0.51118
2025-01-02 04:05:00,0.51729
2025-01-02 04:10:00,0.52307
2025-01-02 04:15:00,0.52712
2025-01-02 04:20:00,0.51706
2025-01-02 04:25:00,0.51504
2025-01-02 04:30:00,0.52206
2025-01-02 04:35:00,0.52475
2025-01-02 04:40:00,0.52667
2025-01-02 04:45:00,0.52117
2025-01-02 04:50:00,0.51966
2025-01-02 04:55:00,0.51094
2025-01-02 05:00:00,0.51282
2025-01-02 05:05:00,0.51309
2025-01-02 05:10:00,0.51124
2025-01-02 05:15:00,0.51845
2025-01-02 05:20:00,0.51446
2025-01-02 05:25:00,0.51248
2025-01-02 05:30:00,0.51047
2025-01-02 05:35:00,0.51971
2025-01-02 05:40:00,0.51881
2025-01-02 05:45:00,0.52141
2025-01-02 05:50:00,0.51535
2025-01-02 05:55:00,0.51828
2025-01-02 06:00:00,0.51746
2025-01-02 06:05:00,0.51736
2025-01-02 06:10:00,0.50406
2025-01-02 06:15:00,0.52456
2025-01-02 06:20:00,0.51411
2025-01-02 06:25:00,0.50986
2025-01-02 06:30:00,0.51147
2025-01-02 06:35:00,0.51334
2025-01-02 06:40:00,0.51644
2025-01-02 06:45:00,0.52174
2025-01-02 06:50:00,0.50695
2025-01-02 06:55:00,0.5142
2025-01-02 07:00:00,0.51441
2025-01-02 07:05:00,0.50848
2025-01-02 07:10:00,0.51542
2025-01-02 07:15:00,0.51089
2025-01-02 07:20:00,0.51492
2025-01-02 07:25:00,0.51411
2025-01-02 07:30:00,0.51672
2025-01-02 07:35:00,0.51045
2025-01-02 07:40:00,0.50233
2025-01-02 07:45:00,0.50611
2025-01-02 07:50:00,0.5148
2025-01-02 07:55:00,0.51471
2025-01-02 08:00:00,0.50993
2025-01-02 08:05:00,0.51253
2025-01-02 08:10:00,0.50909
2025-01-02 08:15:00,0.51251
2025-01-02 08:20:00,0.51533
2025-01-02 08:25:00,0.50769
2025-01-02 08:30:00,0.5114
2025-01-02 08:35:00,0.51139
2025-01-02 08:40:00,0.50724
2025-01-02 08:45:00,0.51373
2025-01-02 08:50:00,0.519
2025-01-02 08:55:00,0.5103
2025-01-02 09:00:00,0.51814
2025-01-02 09:05:00,0.51189
2025-01-02 09:10:00,0.51078
2025-01-02 09:15:00,0.51341
2025-01-02 09:20:00,0.50936
2025-01-02 09:25:00,0.5093
2025-01-02 09:30:00,0.50567
2025-01-02 09:35:00,0.50675
2025-01-02 09:40:00,0.5096
2025-01-02 09:45:00,0.51327
2025-01-02 09:50:00,0.51275
2025-01-02 09:55:00,0.50708
2025-01-02 10:00:00,0.50879
2025-01-02 10:05:00,0.50566
2025-01-02 10:10:00,0.50353
2025-01-02 10:15:00,0.51063
2025-01-02 10:20:00,0.51019
2025-01-02 10:25:00,0.51258
2025-01-02 10:30:00,0.50934
2025-01-02 10:35:00,0.51432
2025-01-02 10:40:00,0.50736
2025-01-02 10:45:00,0.50779
2025-01-02 10:50:00,0.5105
2025-01-02 10:55:00,0.51389
2025-01-02 11:00:00,0.513
2025-01-02 11:05:00,0.50935
2025-01-02 11:10:00,0.51208
2025-01-02 11:15:00,0.51504
2025-01-02 11:20:00,0.51361
2025-01-02 11:25:00,0.50339
2025-01-02 11:30:00,0.51717
2025-01-02 11:35:00,0.50955
2025-01-02 11:40:00,0.5129
2025-01-02 11:45:00,0.50903
2025-01-02 11:50:00,0.50831
2025-01-02 11:55:00,0.51169
2025-01-02 12:00:00,0.50906
2025-01-02 12:05:00,0.51453
2025-01-02 12:10:00,0.50604
2025-01-02 12:15:00,0.51227
2025-01-02 12:20:00,0.51336
2025-01-02 12:25:00,0.51728
2025-01-02 12:30:00,0.50194
2025-01-02 12:35:00,0.51532
2025-01-02 12:40:00,0.51302
2025-01-02 12:45:00,0.50696
2025-01-02 12:50:00,0.51453
2025-01-02 12:55:00,0.50903
2025-01-02 13:00:00,0.50727
2025-01-02 13:05:00,0.5108
2025-01-02 13:10:00,0.5117
2025-01-02 13:15:00,0.51105
2025-01-02 13:20:00,0.51459
2025-01-02 13:25:00,0.51007
2025-01-02 13:30:00,0.51621
2025-01-02 13:35:00,0.50569
2025-01-02 13:40:00,0.51416
2025-01-02 13:45:00,0.51157
2025-01-02 13:50:00,0.51444
2025-01-02 13:55:00,0.51504
2025-01-02 14:00:00,0.51144
2025-01-02 14:05:00,0.51324
2025-01-02 14:10:00,0.52065
2025-01-02 14:15:00,0.51934
2025-01-02 14:20:00,0.51549
2025-01-02 14:25:00,0.50851
2025-01-02 14:30:00,0.51476
2025-01-02 14:35:00,0.51827
2025-01-02 14:40:00,0.51513
2025-01-02 14:45:00,0.50737
2025-01-02 14:50:00,0.51036
2025-01-02 14:55:00,0.5169
2025-01-02 15:00:00,0.51882
2025-01-02 15:05:00,0.51941
2025-01-02 15:10:00,0.51782
2025-01-02 15:15:00,0.50922
2025-01-02 15:20:00,0.51648
2025-01-02 15:25:00,0.51025
2025-01-02 15:30:00,0.52012
2025-01-02 15:35:00,0.51781
2025-01-02 15:40:00,0.51677
2025-01-02 15:45:00,0.51609
2025-01-02 15:50:00,0.52258
2025-01-02 15:55:00,0.51712
2025-01-02 16:00:00,0.52086
2025-01-02 16:05:00,0.51846
2025-01-02 16:10:00,0.52225
2025-01-02 16:15:00,0.51865
2025-01-02 16:20:00,0.51908
2025-01-02 16:25:00,0.51904
2025-01-02 16:30:00,0.52052
2025-01-02 16:35:00,0.52509
2025-01-02 16:40:00,0.51348
2025-01-02 16:45:00,0.5165
2025-01-02 16:50:00,0.51005
2025-01-02 16:55:00,0.52316
2025-01-02 17:00:00,0.53046
2025-01-02 17:05:00,0.51812
2025-01-02 17:10:00,0.52317
2025-01-02 17:15:00,0.53038
2025-01-02 17:20:00,0.51794
2025-01-02 17:25:00,0.52402
2025-01-02 17:30:00,0.52414
2025-01-02 17:35:00,0.5183
2025-01-02 17:40:00,0.52173
2025-01-02 17:45:00,0.52987
2025-01-02 17:50:00,0.52143
2025-01-02 17:55:00,0.51945
2025-01-02 18:00:00,0.52369
2025-01-02 18:05:00,0.52693
2025-01-02 18:10:00,0.525
2025-01-02 18:15:00,0.53175
2025-01-02 18:20:00,0.52661
2025-01-02 18:25:00,0.52348
2025-01-02 18:30:00,0.52287
2025-01-02 18:35:00,0.52398
2025-01-02 18:40:00,0.51961
2025-01-02 18:45:00,0.5291
2025-01-02 18:50:00,0.52771
2025-01-02 18:55:00,0.5269
2025-01-02 19:00:00,0.53249
2025-01-02 19:05:00,0.52587
2025-01-02 19:10:00,0.53518
2025-01-02 19:15:00,0.52299
2025-01-02 19:20:00,0.52182
2025-01-02 19:25:00,0.52637
2025-01-02 19:30:00,0.52196
2025-01-02 19:35:00,0.52157
2025-01-02 19:40:00,0.52849
2025-01-02 19:45:00,0.52566
2025-01-02 19:50:00,0.53006
2025-01-02 19:55:00,0.52857
2025-01-02 20:00:00,0.52597
2025-01-02 20:05:00,0.52594
2025-01-02 20:10:00,0.53063
2025-01-02 20:15:00,0.53277
2025-01-02 20:20:00,0.52946
2025-01-02 20:25:00,0.52658
2025-01-02 20:30:00,0.52588
2025-01-02 20:35:00,0.52889
2025-01-02 20:40:00,0.53117
2025-01-02 20:45:00,0.53191
2025-01-02 20:50:00,0.53306
2025-01-02 20:55:00,0.53272
2025-01-02 21:00:00,0.53244
2025-01-02 21:05:00,0.5306
2025-01-02 21:10:00,0.52814
2025-01-02 21:15:00,0.53036
2025-01-02 21:20:00,0.52884
2025-01-02 21:25:00,0.5311
2025-01-02 21:30:00,0.53415
2025-01-02 21:35:00,0.52465
2025-01-02 21:40:00,0.52807
2025-01-02 21:45:00,0.53705
2025-01-02 21:50:00,0.53085
2025-01-02 21:55:00,0.53425
2025-01-02 22:00:00,0.53548
2025-01-02 22:05:00,0.52551
2025-01-02 22:10:00,0.52977
2025-01-02 22:15:00,0.52735
2025-01-02 22:20:00,0.52304
2025-01-02 22:25:00,0.52964
2025-01-02 22:30:00,0.52771
2025-01-02 22:35:00,0.53126
2025-01-02 22:40:00,0.53152
2025-01-02 22:45:00,0.52923
2025-01-02 22:50:00,0.53143
2025-01-02 22:55:00,0.53106
2025-01-02 23:00:00,0.53286
2025-01-02 23:05:00,0.5269
2025-01-02 23:10:00,0.52379
2025-01-02 23:15:00,0.52707
2025-01-02 23:20:00,0.52814
2025-01-02 23:25:00,0.52645
2025-01-02 23:30:00,0.5354
2025-01-02 23:35:00,0.52835
2025-01-02 23:40:00,0.52368
2025-01-02 23:45:00,0.53117
2025-01-02 23:50:00,0.52982
2025-01-02 23:55:00,0.53
2025-01-03 00:00:00,0.52917
2025-01-03 00:05:00,0.52171
2025-01-03 00:10:00,0.53492
2025-01-03 00:15:00,0.53725
2025-01-03 00:20:00,0.52505
2025-01-03 00:25:00,0.53207
2025-01-03 00:30:00,0.53036
2025-01-03 00:35:00,0.53036
2025-01-03 00:40:00,0.531
2025-01-03 00:45:00,0.52677
2025-01-03 00:50:00,0.53061
2025-01-03 00:55:00,0.52714
2025-01-03 01:00:00,0.52266
2025-01-03 01:05:00,0.52801
2025-01-03 01:10:00,0.52681
2025-01-03 01:15:00,0.52728
2025-01-03 01:20:00,0.51539
2025-01-03 01:25:00,0.52841
2025-01-03 01:30:00,0.53497
2025-01-03 01:35:00,0.52721
2025-01-03 01:40:00,0.53376
2025-01-03 01:45:00,0.52514
2025-01-03 01:50:00,0.52351
2025-01-03 01:55:00,0.52537
2025-01-03 02:00:00,0.52735
2025-01-03 02:05:00,0.52291
2025-01-03 02:10:00,0.52539
2025-01-03 02:15:00,0.51798
2025-01-03 02:20:00,0.52106
2025-01-03 02:25:00,0.53018
2025-01-03 02:30:00,0.52607
2025-01-03 02:35:00,0.52296
2025-01-03 02:40:00,0.52238
2025-01-03 02:45:00,0.52382
2025-01-03 02:50:00,0.52334
2025-01-03 02:55:00,0.51959
2025-01-03 03:00:00,0.52311
2025-01-03 03:05:00,0.52366
2025-01-03 03:10:00,0.52048
2025-01-03 03:15:00,0.52091
2025-01-03 03:20:00,0.52569
2025-01-03 03:25:00,0.53278
2025-01-03 03:30:00,0.5208
2025-01-03 03:35:00,0.51901
2025-01-03 03:40:00,0.51842
2025-01-03 03:45:00,0.52108
2025-01-03 03:50:00,0.53026
2025-01-03 03:55:00,0.52627
2025-01-03 04:00:00,0.51694
2025-01-03 04:05:00,0.52495
2025-01-03 04:10:00,0.52115
2025-01-03 04:15:00,0.51825
2025-01-03 04:20:00,0.5264
2025-01-03 04:25:00,0.52355
2025-01-03 04:30:00,0.52688
2025-01-03 04:35:00,0.51661
2025-01-03 04:40:00,0.51922
2025-01-03 04:45:00,0.52428
2025-01-03 04:50:00,0.51009
2025-01-03 04:55:00,0.51669
2025-01-03 05:00:00,0.51784
2025-01-03 05:05:00,0.51641
2025-01-03 05:10:00,0.51895
2025-01-03 05:15:00,0.51596
2025-01-03 05:20:00,0.5166
2025-01-03 05:25:00,0.51492
2025-01-03 05:30:00,0.51571
2025-01-03 05:35:00,0.52335
2025-01-03 05:40:00,0.52353
2025-01-03 05:45:00,0.51899
2025-01-03 05:50:00,0.51382
2025-01-03 05:55:00,0.51475
2025-01-03 06:00:00,0.51154
2025-01-03 06:05:00,0.51098
2025-01-03 06:10:00,0.51708
2025-01-03 06:15:00,0.51151
2025-01-03 06:20:00,0.51362
2025-01-03 06:25:00,0.52265
2025-01-03 06:30:00,0.50917
2025-01-03 06:35:00,0.51886
2025-01-03 06:40:00,0.5131
2025-01-03 06:45:00,0.51725
2025-01-03 06:50:00,0.50855
2025-01-03 06:55:00,0.51246
2025-01-03 07:00:00,0.50601
2025-01-03 07:05:00,0.50352
2025-01-03 07:10:00,0.5133
2025-01-03 07:15:00,0.51127
2025-01-03 07:20:00,0.51927
2025-01-03 07:25:00,0.50822
2025-01-03 07:30:00,0.51163
2025-01-03 07:35:00,0.51292
2025-01-03 07:40:00,0.51143
2025-01-03 07:45:00,0.51178
2025-01-03 07:50:00,0.51468
2025-01-03 07:55:00,0.51627
2025-01-03 08:00:00,0.50469
2025-01-03 08:05:00,0.51017
2025-01-03 08:10:00,0.50944
2025-01-03 08:15:00,0.51001
2025-01-03 08:20:00,0.51452
2025-01-03 08:25:00,0.51277
2025-01-03 08:30:00,0.51519
2025-01-03 08:35:00,0.51543
2025-01-03 08:40:00,0.50672
2025-01-03 08:45:00,0.50734
2025-01-03 08:50:00,0.51617
2025-01-03 08:55:00,0.50907
2025-01-03 09:00:00,0.51673
2025-01-03 09:05:00,0.50662
2025-01-03 09:10:00,0.51255
2025-01-03 09:15:00,0.5083
2025-01-03 09:20:00,0.50562
2025-01-03 09:25:00,0.51575
2025-01-03 09:30:00,0.51181
2025-01-03 09:35:00,0.52045
2025-01-03 09:40:00,0.50854
2025-01-03 09:45:00,0.50617
2025-01-03 09:50:00,0.50971
2025-01-03 09:55:00,0.50991
2025-01-03 10:00:00,0.50673
2025-01-03 10:05:00,0.50617
2025-01-03 10:10:00,0.50741
2025-01-03 10:15:00,0.50909
2025-01-03 10:20:00,0.50301
2025-01-03 10:25:00,0.51144
2025-01-03 10:30:00,0.51382
2025-01-03 10:35:00,0.50518
2025-01-03 10:40:00,0.51193
2025-01-03 10:45:00,0.51145
2025-01-03 10:50:00,0.5185
2025-01-03 10:55:00,0.51052
2025-01-03 11:00:00,0.511
2025-01-03 11:05:00,0.5117
2025-01-03 11:10:00,0.51024
2025-01-03 11:15:00,0.50891
2025-01-03 11:20:00,0.50409
2025-01-03 11:25:00,0.51392
2025-01-03 11:30:00,0.50862
2025-01-03 11:35:00,0.50924
2025-01-03 11:40:00,0.50875
2025-01-03 11:45:00,0.49965
2025-01-03 11:50:00,0.50815
2025-01-03 11:55:00,0.51309
2025-01-03 12:00:00,0.51106
2025-01-03 12:05:00,0.51259
2025-01-03 12:10:00,0.50962
2025-01-03 12:15:00,0.51614
2025-01-03 12:20:00,0.50635
2025-01-03 12:25:00,0.51264
2025-01-03 12:30:00,0.51592
2025-01-03 12:35:00,0.5127
2025-01-03 12:40:00,0.51062
2025-01-03 12:45:00,0.51154
2025-01-03 12:50:00,0.5031
2025-01-03 12:55:00,0.50529
2025-01-03 13:00:00,0.51251
2025-01-03 13:05:00,0.51746
2025-01-03 13:10:00,0.50967
2025-01-03 13:15:00,0.5049
2025-01-03 13:20:00,0.50993
2025-01-03 13:25:00,0.51299
2025-01-03 13:30:00,0.50655
2025-01-03 13:35:00,0.5084
2025-01-03 13:40:00,0.51715
2025-01-03 13:45:00,0.51525
2025-01-03 13:50:00,0.51779
2025-01-03 13:55:00,0.51608
2025-01-03 14:00:00,0.51488
2025-01-03 14:05:00,0.51243
2025-01-03 14:10:00,0.51723
2025-01-03 14:15:00,0.51451
2025-01-03 14:20:00,0.51226
2025-01-03 14:25:00,0.5143
2025-01-03 14:30:00,0.50871
2025-01-03 14:35:00,0.51712
2025-01-03 14:40:00,0.51406
2025-01-03 14:45:00,0.51612
2025-01-03 14:50:00,0.51633
2025-01-03 14:55:00,0.51836
2025-01-03 15:00:00,0.52461
2025-01-03 15:05:00,0.5178
2025-01-03 15:10:00,0.51726
2025-01-03 15:15:00,0.52084
2025-01-03 15:20:00,0.51859
2025-01-03 15:25:00,0.51738
2025-01-03 15:30:00,0.51724
2025-01-03 15:35:00,0.51452
2025-01-03 15:40:00,0.52134
2025-01-03 15:45:00,0.51653
2025-01-03 15:50:00,0.51922
2025-01-03 15:55:00,0.51754
2025-01-03 16:00:00,0.52201
2025-01-03 16:05:00,0.5207
2025-01-03 16:10:00,0.51598
2025-01-03 16:15:00,0.51817
2025-01-03 16:20:00,0.51735
2025-01-03 16:25:00,0.52028
2025-01-03 16:30:00,0.521
2025-01-03 16:35:00,0.52343
