#{"t_start": 1787295466.1497548, "env_id": "None"}
r,l,t
-180.88147,48,109.051887
-182.824764,48,109.60533
-138.598687,48,110.138537
-341.618515,48,110.672704
-202.844092,48,111.202704
-256.527062,48,111.733931
-176.460736,48,112.350782
-326.964687,48,112.991978
-221.008222,48,113.618662
-196.96422,48,114.399803
-313.513605,48,115.106398
-224.394417,48,115.676158
-215.745281,48,116.22948
-240.842758,48,116.761529
-253.786382,48,117.310975
-243.395733,48,117.846626
-160.898457,48,118.377045
-272.758352,48,118.911316
-108.205442,48,119.44672
-141.117072,48,119.980259
-176.575475,48,120.512964
-193.34447,48,121.057207
-246.997924,48,121.600738
-232.03488,48,122.133825
-273.265337,48,122.671187
-147.602436,48,123.202465
-241.56861,48,123.738443
-225.784808,48,124.282963
-278.794315,48,124.83446
-190.383603,48,125.382938
-203.932168,48,125.915277
-310.402172,48,126.530862
-289.01681,48,127.076705
-132.171494,48,127.609392
-179.27895,48,128.148235
-110.001932,48,128.682304
-124.137979,48,129.225211
-171.74164,48,129.761726
-325.641444,48,130.301205
-392.835721,48,130.839546
-338.422293,48,131.368011
-374.475573,48,131.901933
-160.626942,48,132.433664
-283.739164,48,132.988306
-144.897686,48,133.530153
-364.302712,48,134.078016
-213.129747,48,134.628648
-354.635626,48,135.182266
-323.185464,48,135.714868
-179.250951,48,136.249109
-84.668919,48,136.783547
-174.165678,48,137.331638
-250.322504,48,137.868314
-183.374137,48,138.401343
-223.049505,48,138.933742
-363.604926,48,139.465293
-294.045419,48,140.009031
-287.482724,48,140.540536
-224.901418,48,141.081359
-232.947396,48,141.618217
-101.336466,48,142.156232
-175.16904,48,142.693503
-168.748543,48,143.227616
-314.604409,48,143.76178
-246.214624,48,144.296171
-250.210128,48,144.850406
-144.202466,48,145.394503
-189.290337,48,145.930505
-225.597531,48,146.465196
-204.272161,48,146.998597
-251.9582,48,147.531444
-136.973796,48,148.064688
-231.996507,48,148.603267
-208.778549,48,149.148528
-302.995766,48,149.682735
-189.856834,48,150.215755
-236.692698,48,150.757421
-97.02248,48,151.290485
-123.879079,48,151.825228
-323.415345,48,152.357889
-111.64462,48,152.898729
-237.696327,48,153.442247
-211.586137,48,153.976579
-197.129192,48,154.512401
-152.952741,48,155.093764
-144.294596,48,155.652447
-326.481928,48,156.183737
-264.784128,48,156.716907
-119.929747,48,157.278523
-178.176233,48,157.823601
-244.79009,48,158.355786
-220.362109,48,158.889481
-327.258706,48,159.419345
-196.143741,48,159.96576
-185.638219,48,160.508258
-135.653416,48,161.050262
-306.792416,48,161.587841
-155.283592,48,162.14432
-166.858063,48,162.786056
-312.517632,48,163.336345
-206.87773,48,163.889879
-269.19805,48,164.428088
-186.130221,48,164.982961
-187.191316,48,165.542955
-175.371868,48,166.084468
-80.997312,48,166.651489
-208.55622,48,167.194087
-142.685104,48,167.779197
-89.172102,48,168.351265
-169.298749,48,168.941656
-227.481439,48,169.522168
-298.749806,48,170.070404
-143.771009,48,170.606116
-201.474244,48,171.138216
-201.363652,48,171.676544
-345.623995,48,172.271641
-155.000743,48,172.906396
-232.709713,48,173.53979
-276.486136,48,174.261248
-98.242422,48,175.023756
-122.312923,48,175.616901
-144.655509,48,176.19419
-106.399769,48,176.744299
-96.44011,48,177.283986
-149.131219,48,177.820016
-291.775251,48,178.35591
-144.322358,48,178.88706
-138.095444,48,179.504504
-198.793668,48,180.037156
-300.732458,48,180.580889
-168.814433,48,181.12352
-104.300141,48,181.661751
-168.031783,48,182.197935
-204.881309,48,182.730861
-81.758817,48,183.262643
-159.130863,48,183.800977
-214.592119,48,184.354302
-140.350847,48,184.896973
-159.740898,48,185.450785
-206.683323,48,185.990365
-274.196908,48,186.526698
-168.487875,48,187.067485
-233.13956,48,187.59699
-126.514436,48,188.132064
-117.479849,48,188.679852
-171.089669,48,189.227335
-231.935483,48,189.75978
-159.759669,48,190.292285
-170.105525,48,190.825012
-138.025777,48,191.358944
-85.224136,48,191.891109
-207.882314,48,192.43509
-201.477679,48,192.976686
-142.358193,48,193.514488
-221.415977,48,194.049444
-194.026968,48,194.586528
-143.15082,48,195.148427
-156.416682,48,195.696647
-70.562132,48,196.233559
-231.046443,48,196.774748
-289.049881,48,197.315285
-123.744771,48,197.846892
-187.903229,48,198.381726
-143.034996,48,198.913146
-196.131763,48,199.448008
-130.46355,48,199.997022
-165.662332,48,200.548216
-180.497474,48,201.097816
-139.283291,48,201.658479
-72.304578,48,202.192366
-176.130694,48,202.724802
-120.948224,48,203.262807
-151.569965,48,203.798179
-147.484149,48,204.337825
-147.281624,48,204.879805
-297.070395,48,205.429824
-265.664366,48,205.968327
-137.737821,48,206.506058
-129.822734,48,207.039691
-142.894428,48,207.574747
-94.927991,48,208.111926
-125.282811,48,208.665431
-140.689667,48,209.209135
-148.192089,48,209.746636
-202.328224,48,210.30724
-137.514399,48,210.841787
-171.126958,48,211.384247
-120.66858,48,211.91684
-180.435213,48,212.464944
-110.601734,48,213.013114
-69.477012,48,213.669243
-90.911173,48,214.221522
-239.776432,48,214.762521
-249.588993,48,215.309329
-254.041774,48,215.88539
-73.609221,48,216.43405
-111.16283,48,216.984639
